round,idno,country,party_de,party_fr,party_hu,party_it,party_pl,age,urban,education(yy),activity,source_inc_h,income,satisfaction_inc,source_inc_p,age_group
9,1331,DE,1,0,0,0,0,37,5,25,66,2,10,2,2,25-65
9,1411,DE,77,0,0,0,0,82,2,18,66,77,77,1,77,66+
9,1415,DE,4,0,0,0,0,39,4,12,66,1,7,1,1,25-65
9,1430,DE,4,0,0,0,0,35,2,16,66,1,9,1,1,25-65
9,1439,DE,3,0,0,0,0,27,1,20,2,1,5,2,1,25-65
9,1446,DE,2,0,0,0,0,69,3,12,66,4,2,2,4,66+
9,1459,DE,77,0,0,0,0,28,4,15,66,4,88,2,6,25-65
9,1472,DE,1,0,0,0,0,72,1,20,66,4,2,2,4,66+
9,1491,DE,1,0,0,0,0,67,3,16,66,4,2,2,4,66+
9,1498,DE,66,0,0,0,0,55,4,11,66,1,3,4,9,25-65
9,1524,DE,2,0,0,0,0,40,3,14,66,5,3,2,5,25-65
9,1555,DE,66,0,0,0,0,50,4,17,66,1,77,4,9,25-65
9,1557,DE,1,0,0,0,0,68,3,15,66,4,6,1,4,66+
9,1564,DE,2,0,0,0,0,63,3,17,6,4,10,1,4,25-65
9,1577,DE,77,0,0,0,0,64,3,11,66,1,77,1,1,25-65
9,1593,DE,77,0,0,0,0,41,3,25,1,1,10,2,1,25-65
9,1605,DE,1,0,0,0,0,76,4,8,66,3,4,2,4,66+
9,1618,DE,1,0,0,0,0,25,3,14,66,1,88,2,1,25-65
9,1629,DE,6,0,0,0,0,44,4,18,66,1,10,1,1,25-65
9,1654,DE,66,0,0,0,0,30,3,15,66,1,2,1,1,25-65
9,1659,DE,1,0,0,0,0,52,3,13,8,1,77,2,1,25-65
9,1692,DE,66,0,0,0,0,71,3,10,6,4,1,1,66,66+
9,1723,DE,6,0,0,0,0,43,3,13,8,1,9,1,1,25-65
9,1747,DE,66,0,0,0,0,55,3,13,4,5,1,2,5,25-65
9,1759,DE,66,0,0,0,0,67,2,88,66,4,77,4,4,66+
9,1781,DE,1,0,0,0,0,59,4,13,1,1,5,2,1,25-65
9,1831,DE,1,0,0,0,0,74,2,20,66,2,9,1,66,66+
9,1836,DE,4,0,0,0,0,44,4,19,1,1,8,1,2,25-65
9,1844,DE,2,0,0,0,0,81,2,13,66,4,6,2,66,66+
9,1890,DE,66,0,0,0,0,49,4,12,1,1,7,2,1,25-65
9,1919,DE,2,0,0,0,0,71,2,15,66,4,5,2,4,66+
9,1920,DE,1,0,0,0,0,80,4,8,66,4,5,1,4,66+
9,1922,DE,3,0,0,0,0,39,4,19,66,1,9,1,1,25-65
9,1927,DE,66,0,0,0,0,18,1,12,66,1,5,2,9,18-24
9,1934,DE,2,0,0,0,0,57,3,13,8,1,4,3,4,25-65
9,1995,DE,88,0,0,0,0,30,1,14,66,1,3,2,1,25-65
9,2015,DE,3,0,0,0,0,51,3,10,66,1,8,2,2,25-65
9,2052,DE,2,0,0,0,0,57,2,18,66,1,2,3,66,25-65
9,2056,DE,88,0,0,0,0,45,3,14,66,1,4,1,66,25-65
9,2078,DE,66,0,0,0,0,16,1,11,66,1,9,2,9,18-24
9,2089,DE,1,0,0,0,0,79,4,15,66,1,77,1,4,66+
9,2104,DE,2,0,0,0,0,49,2,12,66,1,5,1,1,25-65
9,2129,DE,1,0,0,0,0,70,4,13,66,7,8,1,7,66+
9,2139,DE,1,0,0,0,0,69,3,13,66,4,7,1,4,66+
9,2148,DE,5,0,0,0,0,63,3,13,66,4,4,2,4,25-65
9,2158,DE,6,0,0,0,0,62,4,10,66,1,8,1,1,25-65
9,2175,DE,1,0,0,0,0,29,3,15,66,1,77,1,1,25-65
9,2192,DE,1,0,0,0,0,78,3,16,1,2,9,1,2,66+
9,2195,DE,1,0,0,0,0,21,3,14,66,1,4,1,6,18-24
9,2234,DE,1,0,0,0,0,50,4,12,66,1,6,2,1,25-65
9,2268,DE,66,0,0,0,0,69,1,8,66,4,3,2,4,66+
9,2279,DE,1,0,0,0,0,69,2,18,66,2,10,2,2,66+
9,2287,DE,1,0,0,0,0,75,2,16,66,4,77,1,66,66+
9,2295,DE,66,0,0,0,0,28,4,14,66,1,10,2,1,25-65
9,2300,DE,66,0,0,0,0,52,2,11,3,1,3,3,5,25-65
9,2337,DE,1,0,0,0,0,25,3,18,2,8,2,2,8,25-65
9,2361,DE,4,0,0,0,0,52,2,18,66,1,10,1,1,25-65
9,2421,DE,4,0,0,0,0,47,1,14,1,1,8,2,1,25-65
9,2437,DE,2,0,0,0,0,52,4,14,66,2,7,1,66,25-65
9,2470,DE,1,0,0,0,0,55,1,22,1,1,6,2,1,25-65
9,2480,DE,4,0,0,0,0,57,3,13,66,1,5,2,1,25-65
9,2488,DE,2,0,0,0,0,65,3,15,66,4,5,2,4,25-65
9,2489,DE,3,0,0,0,0,64,4,16,1,1,5,2,1,25-65
9,2494,DE,2,0,0,0,0,57,4,18,66,1,10,1,1,25-65
9,2502,DE,2,0,0,0,0,25,3,13,2,5,3,3,1,25-65
9,2510,DE,3,0,0,0,0,33,3,20,66,1,8,1,1,25-65
9,2518,DE,66,0,0,0,0,16,3,10,2,1,4,1,8,18-24
9,2524,DE,5,0,0,0,0,26,4,17,1,1,10,1,1,25-65
9,2533,DE,1,0,0,0,0,56,2,15,66,1,77,1,1,25-65
9,2584,DE,2,0,0,0,0,19,2,13,66,1,6,1,7,18-24
9,2585,DE,2,0,0,0,0,68,4,18,66,4,8,1,4,66+
9,2602,DE,1,0,0,0,0,29,3,19,1,1,10,1,1,25-65
9,2639,DE,1,0,0,0,0,86,2,24,66,4,5,2,66,66+
9,2640,DE,1,0,0,0,0,76,3,8,6,4,77,2,66,66+
9,2645,DE,1,0,0,0,0,46,2,13,8,1,9,1,1,25-65
9,2669,DE,66,0,0,0,0,25,3,12,1,1,1,3,66,25-65
9,2679,DE,4,0,0,0,0,57,2,20,66,1,9,1,1,25-65
9,2686,DE,4,0,0,0,0,47,2,20,8,1,10,1,1,25-65
9,2696,DE,88,0,0,0,0,64,4,12,66,1,77,2,4,25-65
9,2724,DE,5,0,0,0,0,61,1,11,1,1,9,2,1,25-65
9,2767,DE,77,0,0,0,0,52,4,16,66,1,9,1,1,25-65
9,2781,DE,77,0,0,0,0,22,4,16,66,1,88,1,1,18-24
9,2804,DE,4,0,0,0,0,49,2,13,66,1,10,2,1,25-65
9,2839,DE,88,0,0,0,0,52,3,15,9,1,10,1,1,25-65
9,2853,DE,66,0,0,0,0,19,2,12,66,1,88,1,9,18-24
9,2861,DE,1,0,0,0,0,61,3,13,66,1,8,1,1,25-65
9,2874,DE,2,0,0,0,0,38,1,14,66,1,10,1,1,25-65
9,2875,DE,4,0,0,0,0,37,1,18,1,1,10,1,1,25-65
9,2886,DE,1,0,0,0,0,66,4,10,8,4,3,3,4,66+
9,2896,DE,2,0,0,0,0,38,3,19,8,1,7,1,1,25-65
9,2924,DE,1,0,0,0,0,69,4,16,66,4,9,1,4,66+
9,2955,DE,4,0,0,0,0,65,4,16,66,4,6,2,4,25-65
9,3026,DE,77,0,0,0,0,40,5,15,1,1,77,1,2,25-65
9,3066,DE,77,0,0,0,0,59,1,20,66,8,77,2,66,25-65
9,3079,DE,4,0,0,0,0,76,4,16,66,4,3,1,66,66+
9,3085,DE,3,0,0,0,0,72,1,10,66,77,77,2,66,66+
9,3094,DE,88,0,0,0,0,33,4,21,66,1,4,2,66,25-65
9,3129,DE,5,0,0,0,0,74,4,12,66,4,5,2,4,66+
9,3136,DE,1,0,0,0,0,59,1,13,66,1,1,2,66,25-65
9,3188,DE,1,0,0,0,0,24,2,13,66,1,3,2,1,18-24
9,3203,DE,3,0,0,0,0,27,1,15,66,1,8,2,1,25-65
9,3224,DE,2,0,0,0,0,52,2,16,5,6,1,3,66,25-65
9,3233,DE,1,0,0,0,0,90,2,10,6,4,7,1,66,66+
9,3236,DE,4,0,0,0,0,42,4,15,1,1,8,1,1,25-65
9,3250,DE,4,0,0,0,0,37,3,18,66,1,5,2,9,25-65
9,3254,DE,6,0,0,0,0,45,3,16,5,5,1,3,66,25-65
9,3288,DE,2,0,0,0,0,54,1,15,66,2,7,1,2,25-65
9,3301,DE,66,0,0,0,0,67,1,5,66,4,6,2,4,66+
9,3322,DE,66,0,0,0,0,33,4,13,66,1,8,2,1,25-65
9,3325,DE,2,0,0,0,0,47,4,12,8,1,6,1,1,25-65
9,3330,DE,1,0,0,0,0,58,3,11,66,1,5,2,66,25-65
9,3341,DE,1,0,0,0,0,65,2,11,8,4,6,2,4,25-65
9,3387,DE,77,0,0,0,0,67,4,15,6,4,77,1,4,66+
9,3398,DE,2,0,0,0,0,71,3,17,8,4,8,1,66,66+
9,3419,DE,66,0,0,0,0,44,3,9,66,5,1,3,66,25-65
9,3422,DE,4,0,0,0,0,62,4,13,66,4,7,1,4,25-65
9,3436,DE,3,0,0,0,0,36,2,18,1,1,9,2,1,25-65
9,3437,DE,2,0,0,0,0,76,3,11,6,4,5,2,4,66+
9,3446,DE,66,0,0,0,0,56,2,17,66,1,8,1,66,25-65
9,3466,DE,66,0,0,0,0,24,1,12,66,1,2,3,66,18-24
9,3475,DE,2,0,0,0,0,39,2,16,66,1,8,1,1,25-65
9,3513,DE,3,0,0,0,0,40,1,6,66,5,1,3,66,25-65
9,3559,DE,1,0,0,0,0,42,4,13,66,1,4,2,1,25-65
9,3566,DE,4,0,0,0,0,39,4,17,66,1,77,1,1,25-65
9,3627,DE,2,0,0,0,0,33,4,12,1,1,7,2,1,25-65
9,3655,DE,3,0,0,0,0,66,3,17,6,4,5,1,4,66+
9,3702,DE,1,0,0,0,0,49,3,17,8,5,4,3,5,25-65
9,3714,DE,1,0,0,0,0,63,3,22,66,2,10,1,2,25-65
9,3719,DE,66,0,0,0,0,16,3,10,66,1,5,1,9,18-24
9,3761,DE,2,0,0,0,0,34,3,15,1,1,9,1,1,25-65
9,3765,DE,4,0,0,0,0,57,1,17,8,2,5,2,2,25-65
9,3767,DE,1,0,0,0,0,16,4,11,66,8,77,7,9,18-24
9,3775,DE,2,0,0,0,0,32,1,12,66,1,77,2,1,25-65
9,3794,DE,66,0,0,0,0,51,4,14,66,2,7,2,2,25-65
9,3813,DE,2,0,0,0,0,50,1,18,66,2,4,1,66,25-65
9,3822,DE,88,0,0,0,0,40,3,17,1,1,5,3,1,25-65
9,3829,DE,66,0,0,0,0,17,2,11,2,1,8,2,1,18-24
9,3869,DE,77,0,0,0,0,68,3,21,66,2,10,1,2,66+
9,3904,DE,2,0,0,0,0,47,3,14,1,1,4,2,1,25-65
9,3906,DE,5,0,0,0,0,26,1,18,9,8,1,3,66,25-65
9,3917,DE,3,0,0,0,0,66,4,15,66,4,3,1,4,66+
9,3923,DE,1,0,0,0,0,82,3,11,66,4,77,1,66,66+
9,3935,DE,66,0,0,0,0,63,4,16,66,1,4,1,1,25-65
9,3941,DE,2,0,0,0,0,63,4,13,66,4,4,2,4,25-65
9,3992,DE,88,0,0,0,0,27,3,20,3,1,88,8,5,25-65
9,4016,DE,66,0,0,0,0,36,1,13,66,1,2,3,66,25-65
9,4019,DE,66,0,0,0,0,24,1,11,66,1,3,3,9,18-24
9,4055,DE,88,0,0,0,0,55,1,20,66,1,9,1,1,25-65
9,4121,DE,88,0,0,0,0,35,1,14,66,1,7,1,1,25-65
9,4122,DE,6,0,0,0,0,55,3,15,66,2,8,2,2,25-65
9,4152,DE,66,0,0,0,0,41,4,11,66,1,4,2,1,25-65
9,4158,DE,2,0,0,0,0,88,3,14,66,4,5,2,4,66+
9,4181,DE,1,0,0,0,0,72,3,11,6,4,4,2,4,66+
9,4195,DE,1,0,0,0,0,55,1,17,66,1,9,1,1,25-65
9,4217,DE,66,0,0,0,0,22,3,15,66,1,9,1,1,18-24
9,4225,DE,1,0,0,0,0,82,4,9,66,4,1,2,66,66+
9,4231,DE,2,0,0,0,0,72,4,13,66,4,7,1,4,66+
9,4250,DE,1,0,0,0,0,56,4,10,66,1,8,2,8,25-65
9,4287,DE,1,0,0,0,0,70,3,13,66,4,10,2,4,66+
9,4291,DE,1,0,0,0,0,48,4,14,66,1,8,2,1,25-65
9,4351,DE,1,0,0,0,0,20,4,14,1,2,7,1,1,18-24
9,4383,DE,66,0,0,0,0,18,2,12,66,1,88,1,9,18-24
9,4388,DE,66,0,0,0,0,16,3,10,2,1,10,1,1,18-24
9,4395,DE,1,0,0,0,0,73,4,16,8,7,1,1,1,66+
9,4396,DE,88,0,0,0,0,56,2,18,66,1,7,1,1,25-65
9,4408,DE,1,0,0,0,0,35,4,21,1,1,8,2,1,25-65
9,4428,DE,2,0,0,0,0,75,3,16,66,4,7,2,4,66+
9,4460,DE,4,0,0,0,0,69,2,26,1,4,8,1,2,66+
9,4465,DE,2,0,0,0,0,58,3,16,1,1,5,2,1,25-65
9,4494,DE,6,0,0,0,0,44,1,15,66,1,9,2,8,25-65
9,4499,DE,66,0,0,0,0,16,3,11,66,77,88,8,88,18-24
9,4501,DE,88,0,0,0,0,42,3,10,88,1,10,1,1,25-65
9,4512,DE,1,0,0,0,0,37,1,19,66,1,9,1,1,25-65
9,4540,DE,4,0,0,0,0,43,3,18,8,1,8,3,1,25-65
9,4583,DE,77,0,0,0,0,53,3,13,8,1,8,2,1,25-65
9,4586,DE,1,0,0,0,0,56,3,11,66,1,6,2,1,25-65
9,4592,DE,66,0,0,0,0,30,3,19,66,1,10,1,1,25-65
9,4636,DE,66,0,0,0,0,26,2,12,66,1,9,4,1,25-65
9,4640,DE,1,0,0,0,0,38,3,20,66,1,9,1,2,25-65
9,4665,DE,5,0,0,0,0,20,4,14,2,4,5,2,1,18-24
9,4670,DE,9,0,0,0,0,48,1,19,66,1,6,2,1,25-65
9,4673,DE,2,0,0,0,0,60,4,12,66,1,5,3,4,25-65
9,4680,DE,1,0,0,0,0,71,4,14,6,4,10,2,4,66+
9,4690,DE,66,0,0,0,0,21,3,11,66,1,1,3,1,18-24
9,4740,DE,1,0,0,0,0,28,1,19,66,1,5,2,6,25-65
9,4743,DE,1,0,0,0,0,62,3,11,6,4,2,2,66,25-65
9,4777,DE,1,0,0,0,0,68,3,12,66,4,8,1,4,66+
9,4782,DE,2,0,0,0,0,86,3,11,66,4,2,1,66,66+
9,4836,DE,1,0,0,0,0,69,4,12,66,4,10,2,4,66+
9,4839,DE,66,0,0,0,0,17,3,6,66,5,3,2,5,18-24
9,4861,DE,66,0,0,0,0,17,4,11,66,1,9,1,8,18-24
9,4957,DE,1,0,0,0,0,71,3,12,66,4,4,2,4,66+
9,4968,DE,66,0,0,0,0,27,1,18,66,1,8,2,1,25-65
9,5037,DE,6,0,0,0,0,36,3,12,66,1,5,2,1,25-65
9,5042,DE,1,0,0,0,0,32,3,16,66,1,9,2,1,25-65
9,5067,DE,88,0,0,0,0,46,4,15,1,1,4,1,1,25-65
9,5089,DE,66,0,0,0,0,16,1,11,66,2,4,1,8,18-24
9,5105,DE,77,0,0,0,0,20,4,13,66,1,88,2,8,18-24
9,5142,DE,1,0,0,0,0,20,4,14,66,1,10,2,8,18-24
9,5145,DE,66,0,0,0,0,38,1,14,1,1,8,2,1,25-65
9,5164,DE,66,0,0,0,0,21,1,15,1,1,10,1,1,18-24
9,5173,DE,66,0,0,0,0,42,4,12,66,1,8,2,1,25-65
9,5181,DE,2,0,0,0,0,22,4,14,66,1,10,1,1,18-24
9,5192,DE,2,0,0,0,0,32,3,19,66,1,6,1,66,25-65
9,5205,DE,2,0,0,0,0,28,1,18,66,1,4,3,1,25-65
9,5236,DE,66,0,0,0,0,19,4,12,1,1,8,2,1,18-24
9,5259,DE,1,0,0,0,0,30,3,16,66,1,10,1,1,25-65
9,5284,DE,1,0,0,0,0,54,2,19,1,1,10,1,1,25-65
9,5368,DE,66,0,0,0,0,63,4,14,66,1,8,1,66,25-65
9,5391,DE,1,0,0,0,0,58,2,16,66,1,6,1,1,25-65
9,5433,DE,77,0,0,0,0,53,3,20,66,1,77,1,1,25-65
9,5459,DE,5,0,0,0,0,83,3,9,66,4,3,1,66,66+
9,5506,DE,4,0,0,0,0,47,5,20,66,1,10,1,1,25-65
9,5520,DE,1,0,0,0,0,49,3,14,1,1,8,1,1,25-65
9,5564,DE,4,0,0,0,0,63,4,13,1,1,4,2,66,25-65
9,5566,DE,66,0,0,0,0,22,3,13,66,1,10,1,8,18-24
9,5574,DE,66,0,0,0,0,21,4,13,1,1,88,3,1,18-24
9,5600,DE,6,0,0,0,0,22,4,12,66,1,8,2,1,18-24
9,5601,DE,66,0,0,0,0,82,1,11,66,4,77,1,66,66+
9,5626,DE,2,0,0,0,0,78,3,15,66,4,3,1,4,66+
9,5689,DE,1,0,0,0,0,71,5,10,66,4,2,2,4,66+
9,5700,DE,77,0,0,0,0,70,4,12,6,2,4,1,2,66+
9,5736,DE,66,0,0,0,0,16,3,10,66,1,88,2,8,18-24
9,5743,DE,1,0,0,0,0,49,2,18,66,1,9,1,1,25-65
9,5802,DE,66,0,0,0,0,29,3,12,66,1,5,1,9,25-65
9,5810,DE,5,0,0,0,0,79,1,16,6,4,9,1,4,66+
9,5824,DE,2,0,0,0,0,25,5,17,66,1,8,1,1,25-65
9,5847,DE,66,0,0,0,0,31,3,13,8,1,4,2,1,25-65
9,5848,DE,5,0,0,0,0,73,4,10,66,4,3,1,4,66+
9,5867,DE,4,0,0,0,0,74,3,17,66,7,8,1,7,66+
9,5873,DE,88,0,0,0,0,33,1,23,66,1,88,2,1,25-65
9,5889,DE,2,0,0,0,0,23,3,16,66,2,5,2,66,18-24
9,5893,DE,77,0,0,0,0,36,3,20,1,1,9,1,1,25-65
9,5903,DE,2,0,0,0,0,76,1,16,8,4,6,2,4,66+
9,5912,DE,2,0,0,0,0,53,4,13,66,1,6,2,1,25-65
9,5916,DE,66,0,0,0,0,33,3,13,66,1,8,1,1,25-65
9,5917,DE,77,0,0,0,0,59,4,20,66,2,77,1,2,25-65
9,5966,DE,66,0,0,0,0,60,3,18,6,4,4,2,66,25-65
9,5976,DE,1,0,0,0,0,53,4,13,66,1,8,2,1,25-65
9,5982,DE,1,0,0,0,0,62,2,12,66,1,7,2,1,25-65
9,5997,DE,4,0,0,0,0,57,1,19,66,2,9,1,2,25-65
9,6019,DE,6,0,0,0,0,63,4,13,66,1,9,1,2,25-65
9,6038,DE,66,0,0,0,0,67,4,12,66,4,77,2,66,66+
9,6051,DE,66,0,0,0,0,21,3,14,66,1,7,2,1,18-24
9,6082,DE,2,0,0,0,0,36,3,21,66,1,8,1,1,25-65
9,6084,DE,1,0,0,0,0,39,2,19,66,5,3,4,5,25-65
9,6132,DE,66,0,0,0,0,30,1,23,1,1,2,3,1,25-65
9,6136,DE,1,0,0,0,0,51,4,12,66,1,7,2,1,25-65
9,6154,DE,1,0,0,0,0,39,3,27,66,1,8,1,1,25-65
9,6162,DE,66,0,0,0,0,88,4,10,66,4,3,2,66,66+
9,6210,DE,9,0,0,0,0,71,4,10,6,4,6,2,4,66+
9,6221,DE,2,0,0,0,0,78,4,17,66,4,10,2,4,66+
9,6276,DE,2,0,0,0,0,69,3,13,6,2,4,2,2,66+
9,6282,DE,66,0,0,0,0,41,1,19,66,1,4,2,6,25-65
9,6292,DE,1,0,0,0,0,65,3,12,66,4,6,1,4,25-65
9,6293,DE,66,0,0,0,0,27,3,9,1,1,6,3,1,25-65
9,6311,DE,1,0,0,0,0,34,3,18,66,1,10,1,1,25-65
9,6338,DE,3,0,0,0,0,33,3,15,66,1,5,2,66,25-65
9,6352,DE,2,0,0,0,0,59,2,19,66,1,10,1,1,25-65
9,6390,DE,66,0,0,0,0,68,5,11,66,4,1,4,66,66+
9,6415,DE,66,0,0,0,0,17,4,11,2,1,88,2,9,18-24
9,6421,DE,4,0,0,0,0,52,4,15,66,7,10,1,7,25-65
9,6441,DE,1,0,0,0,0,29,4,12,66,1,7,1,1,25-65
9,6446,DE,4,0,0,0,0,34,1,18,66,1,4,2,6,25-65
9,6470,DE,2,0,0,0,0,21,2,15,66,1,1,2,66,18-24
9,6497,DE,77,0,0,0,0,28,1,18,66,6,1,3,66,25-65
9,6529,DE,77,0,0,0,0,55,4,16,88,1,4,2,1,25-65
9,6534,DE,1,0,0,0,0,33,4,20,1,1,8,1,1,25-65
9,6554,DE,2,0,0,0,0,71,3,15,66,4,1,2,4,66+
9,6566,DE,1,0,0,0,0,44,3,14,66,1,7,2,1,25-65
9,6570,DE,2,0,0,0,0,83,5,8,66,4,2,2,4,66+
9,6598,DE,66,0,0,0,0,61,3,12,66,4,1,2,66,25-65
9,6607,DE,66,0,0,0,0,69,3,16,8,4,10,1,4,66+
9,6642,DE,4,0,0,0,0,20,3,12,66,1,10,1,8,18-24
9,6658,DE,1,0,0,0,0,67,4,12,1,1,6,1,66,66+
9,6675,DE,6,0,0,0,0,30,4,16,1,1,6,1,66,25-65
9,6698,DE,1,0,0,0,0,37,4,16,8,1,10,2,1,25-65
9,6712,DE,1,0,0,0,0,29,3,15,66,1,10,1,1,25-65
9,6734,DE,66,0,0,0,0,50,1,7,3,5,2,3,5,25-65
9,6763,DE,2,0,0,0,0,76,3,10,66,4,4,2,4,66+
9,6789,DE,1,0,0,0,0,38,4,15,66,1,7,2,1,25-65
9,6817,DE,3,0,0,0,0,53,2,25,66,1,8,1,66,25-65
9,6818,DE,77,0,0,0,0,39,5,16,1,1,5,3,1,25-65
9,6829,DE,1,0,0,0,0,41,4,16,1,1,77,7,1,25-65
9,6845,DE,66,0,0,0,0,17,3,10,66,1,5,1,1,18-24
9,6847,DE,2,0,0,0,0,42,4,17,66,1,10,1,1,25-65
9,6868,DE,2,0,0,0,0,50,3,13,66,1,8,3,1,25-65
9,6894,DE,1,0,0,0,0,77,4,11,8,4,4,1,4,66+
9,6905,DE,66,0,0,0,0,17,4,12,66,5,2,3,9,18-24
9,6986,DE,66,0,0,0,0,23,2,77,66,1,77,1,1,18-24
9,6992,DE,5,0,0,0,0,83,2,12,66,4,1,2,66,66+
9,6994,DE,77,0,0,0,0,66,4,11,66,4,3,2,4,66+
9,7039,DE,3,0,0,0,0,58,4,14,8,1,8,2,1,25-65
9,7045,DE,88,0,0,0,0,53,4,12,66,1,6,1,1,25-65
9,7085,DE,1,0,0,0,0,53,4,15,66,2,5,2,2,25-65
9,7102,DE,4,0,0,0,0,39,4,15,1,1,10,2,1,25-65
9,7109,DE,1,0,0,0,0,36,1,9,66,1,4,3,1,25-65
9,7115,DE,5,0,0,0,0,21,4,14,66,2,88,2,1,18-24
9,7135,DE,66,0,0,0,0,56,1,11,66,6,1,3,66,25-65
9,7142,DE,66,0,0,0,0,77,1,14,66,4,5,1,66,66+
9,7149,DE,2,0,0,0,0,57,4,13,1,1,88,2,1,25-65
9,7159,DE,66,0,0,0,0,80,2,11,66,4,3,2,4,66+
9,7241,DE,6,0,0,0,0,49,5,12,66,1,77,2,1,25-65
9,7268,DE,4,0,0,0,0,19,3,13,2,1,88,1,1,18-24
9,7274,DE,2,0,0,0,0,71,4,12,66,4,6,1,4,66+
9,7275,DE,88,0,0,0,0,52,4,21,66,1,3,1,1,25-65
9,7299,DE,1,0,0,0,0,48,3,15,66,1,7,2,1,25-65
9,7311,DE,2,0,0,0,0,59,3,17,66,1,9,1,1,25-65
9,7327,DE,2,0,0,0,0,58,3,12,66,1,4,2,1,25-65
9,7338,DE,4,0,0,0,0,53,4,20,66,1,9,2,1,25-65
9,7349,DE,6,0,0,0,0,43,4,14,1,1,7,2,1,25-65
9,7350,DE,66,0,0,0,0,17,4,10,66,1,4,2,9,18-24
9,7353,DE,5,0,0,0,0,46,3,15,66,1,9,1,1,25-65
9,7360,DE,1,0,0,0,0,67,2,10,6,3,10,1,4,66+
9,7434,DE,77,0,0,0,0,68,3,19,6,4,3,2,4,66+
9,7475,DE,2,0,0,0,0,59,4,15,5,4,77,7,9,25-65
9,7480,DE,6,0,0,0,0,76,4,11,66,4,4,1,4,66+
9,7523,DE,1,0,0,0,0,70,4,10,8,4,4,1,4,66+
9,7564,DE,66,0,0,0,0,17,4,10,66,1,88,2,1,18-24
9,7567,DE,4,0,0,0,0,51,3,16,66,1,6,2,66,25-65
9,7607,DE,4,0,0,0,0,23,4,17,2,4,88,2,8,18-24
9,7620,DE,1,0,0,0,0,65,4,13,66,2,77,1,2,25-65
9,7665,DE,4,0,0,0,0,58,1,30,66,1,6,1,66,25-65
9,7690,DE,1,0,0,0,0,72,2,18,6,4,7,1,66,66+
9,7727,DE,88,0,0,0,0,57,3,13,66,7,4,2,66,25-65
9,7729,DE,1,0,0,0,0,48,3,18,1,1,8,1,1,25-65
9,7734,DE,77,0,0,0,0,44,5,16,1,1,77,2,1,25-65
9,7762,DE,3,0,0,0,0,86,1,14,66,4,2,2,66,66+
9,7802,DE,66,0,0,0,0,15,2,10,66,1,88,1,9,18-24
9,7810,DE,88,0,0,0,0,90,2,18,66,4,77,1,66,66+
9,7854,DE,88,0,0,0,0,58,3,9,66,4,77,2,66,25-65
9,7872,DE,1,0,0,0,0,45,1,15,66,1,5,1,7,25-65
9,7889,DE,6,0,0,0,0,32,4,16,1,1,8,2,1,25-65
9,7949,DE,1,0,0,0,0,20,4,14,66,1,7,1,1,18-24
9,7956,DE,9,0,0,0,0,50,2,21,66,1,10,1,1,25-65
9,7980,DE,66,0,0,0,0,51,3,17,1,1,10,1,66,25-65
9,8025,DE,88,0,0,0,0,36,3,12,8,1,10,1,1,25-65
9,8026,DE,66,0,0,0,0,54,3,8,66,1,88,3,1,25-65
9,8028,DE,1,0,0,0,0,46,2,14,66,1,6,2,1,25-65
9,8037,DE,66,0,0,0,0,67,4,13,66,1,77,2,66,66+
9,8045,DE,1,0,0,0,0,57,3,11,66,1,77,1,1,25-65
9,8052,DE,6,0,0,0,0,53,2,10,66,1,3,2,66,25-65
9,8078,DE,3,0,0,0,0,48,3,13,5,4,1,2,66,25-65
9,8143,DE,66,0,0,0,0,34,2,12,66,1,77,2,66,25-65
9,8159,DE,9,0,0,0,0,55,3,12,66,1,8,1,1,25-65
9,8179,DE,66,0,0,0,0,63,4,12,6,4,3,2,4,25-65
9,8186,DE,2,0,0,0,0,61,3,14,66,1,4,2,1,25-65
9,8336,DE,66,0,0,0,0,58,1,23,66,2,5,4,2,25-65
9,8338,DE,66,0,0,0,0,15,3,9,2,1,9,1,1,18-24
9,8358,DE,88,0,0,0,0,64,3,11,66,4,3,2,4,25-65
9,8406,DE,1,0,0,0,0,21,4,14,2,1,10,1,1,18-24
9,8437,DE,1,0,0,0,0,59,4,13,9,8,8,1,9,25-65
9,8452,DE,6,0,0,0,0,31,3,14,66,1,8,2,1,25-65
9,8498,DE,2,0,0,0,0,26,4,14,66,1,5,2,1,25-65
9,8499,DE,88,0,0,0,0,37,4,16,66,2,77,2,1,25-65
9,8507,DE,66,0,0,0,0,16,3,11,66,1,2,2,9,18-24
9,8570,DE,1,0,0,0,0,64,2,16,1,1,9,1,1,25-65
9,8594,DE,2,0,0,0,0,48,4,12,66,1,77,2,1,25-65
9,8606,DE,88,0,0,0,0,25,3,15,66,1,9,1,1,25-65
9,8621,DE,1,0,0,0,0,67,4,11,8,4,5,2,4,66+
9,8655,DE,4,0,0,0,0,25,3,17,66,88,88,2,9,25-65
9,8671,DE,1,0,0,0,0,86,3,11,66,1,77,1,4,66+
9,8679,DE,4,0,0,0,0,69,1,18,66,4,7,1,4,66+
9,8685,DE,3,0,0,0,0,69,2,16,66,4,2,2,66,66+
9,8701,DE,1,0,0,0,0,31,1,18,8,1,9,1,1,25-65
9,8712,DE,66,0,0,0,0,46,3,14,66,1,4,1,66,25-65
9,8725,DE,2,0,0,0,0,46,1,15,1,1,10,1,1,25-65
9,8733,DE,88,0,0,0,0,32,4,10,66,1,6,2,1,25-65
