essround,idno,cntry,prtvede1,prtvtdfr,prtvtfhu,prtvtcit,prtvtdpl,imbgeco,imueclt,imwbcnt,
9,1922,DE,3,,,,,7,7,6,
9,1927,DE,66,,,,,7,2,2,
9,1934,DE,2,,,,,5,4,5,
9,1995,DE,88,,,,,7,7,5,
9,2015,DE,3,,,,,10,10,10,
9,2052,DE,2,,,,,8,8,8,
9,2056,DE,88,,,,,5,8,5,
9,2078,DE,66,,,,,9,7,7,
9,2089,DE,1,,,,,7,7,8,
9,2104,DE,2,,,,,5,9,5,
9,2129,DE,1,,,,,7,5,4,
9,2139,DE,1,,,,,8,1,0,
9,2148,DE,5,,,,,5,5,5,
9,2158,DE,6,,,,,3,1,2,
9,2175,DE,1,,,,,6,5,4,
9,2192,DE,1,,,,,6,7,7,
9,2195,DE,1,,,,,5,5,5,
9,2234,DE,1,,,,,8,6,6,
9,2268,DE,66,,,,,6,5,4,
9,2279,DE,1,,,,,5,5,9,
9,2287,DE,1,,,,,8,7,5,
9,2295,DE,66,,,,,5,4,4,
9,2300,DE,66,,,,,4,0,3,
9,2337,DE,1,,,,,7,4,6,
9,2361,DE,4,,,,,7,9,8,
9,2421,DE,4,,,,,5,8,5,
9,2437,DE,2,,,,,5,3,3,
9,2470,DE,1,,,,,5,8,8,
9,2480,DE,4,,,,,8,8,8,
9,2488,DE,2,,,,,8,10,10,
9,2489,DE,3,,,,,4,4,5,
9,2494,DE,2,,,,,7,8,5,
9,2502,DE,2,,,,,5,4,5,
9,2510,DE,3,,,,,8,7,7,
9,2518,DE,66,,,,,5,8,5,
9,2524,DE,5,,,,,7,5,5,
9,2533,DE,1,,,,,5,0,2,
9,2584,DE,2,,,,,7,8,5,
9,2585,DE,2,,,,,10,5,6,
9,2602,DE,1,,,,,8,10,7,
9,2639,DE,1,,,,,8,8,3,
9,2640,DE,1,,,,,5,5,4,
9,2645,DE,1,,,,,5,5,5,
9,2669,DE,66,,,,,5,5,5,
9,2679,DE,4,,,,,5,5,3,
9,2686,DE,4,,,,,9,8,8,
9,2696,DE,88,,,,,6,7,7,
9,2724,DE,5,,,,,7,7,6,
9,2767,DE,77,,,,,7,6,4,
9,2781,DE,77,,,,,6,9,8,
9,2804,DE,4,,,,,8,10,9,
9,2839,DE,88,,,,,3,9,2,
9,2853,DE,66,,,,,6,6,4,
9,2861,DE,1,,,,,7,6,5,
9,2874,DE,2,,,,,9,9,8,
9,2875,DE,4,,,,,7,7,7,
9,2886,DE,1,,,,,3,1,2,
9,2896,DE,2,,,,,7,8,8,
9,2924,DE,1,,,,,6,0,2,
9,2955,DE,4,,,,,8,8,8,
9,3026,DE,77,,,,,88,6,9,
9,3066,DE,77,,,,,9,8,7,
9,3079,DE,4,,,,,8,10,8,
9,3085,DE,3,,,,,10,10,10,
9,3094,DE,88,,,,,5,5,3,
9,3129,DE,5,,,,,7,3,3,
9,3136,DE,1,,,,,6,8,8,
9,3188,DE,1,,,,,8,7,8,
9,3203,DE,3,,,,,8,8,5,
9,3224,DE,2,,,,,8,4,2,
9,3233,DE,1,,,,,5,5,4,
9,3236,DE,4,,,,,6,7,7,
9,3250,DE,4,,,,,5,4,5,
9,3254,DE,6,,,,,5,3,4,
9,3288,DE,2,,,,,8,8,8,
9,3301,DE,66,,,,,5,5,9,
9,3322,DE,66,,,,,7,5,5,
9,3325,DE,2,,,,,4,2,2,
9,3330,DE,1,,,,,9,10,8,
9,3341,DE,1,,,,,10,5,5,
9,3387,DE,77,,,,,7,8,5,
9,3398,DE,2,,,,,9,10,5,
9,3419,DE,66,,,,,8,7,6,
9,3422,DE,4,,,,,8,10,8,
9,3436,DE,3,,,,,8,8,8,
9,3437,DE,2,,,,,10,8,7,
9,3446,DE,66,,,,,6,3,4,
9,3466,DE,66,,,,,7,7,7,
9,3475,DE,2,,,,,9,9,9,
9,3513,DE,3,,,,,8,8,7,
9,3559,DE,1,,,,,5,6,5,
9,3566,DE,4,,,,,7,7,5,
9,3627,DE,2,,,,,7,6,6,
9,3655,DE,3,,,,,5,3,6,
9,3702,DE,1,,,,,3,4,8,
9,3714,DE,1,,,,,9,9,7,
9,3719,DE,66,,,,,3,4,5,
9,3761,DE,2,,,,,8,10,7,
9,3765,DE,4,,,,,7,8,8,
9,3767,DE,1,,,,,8,5,5,
9,3775,DE,2,,,,,5,7,5,
9,3794,DE,66,,,,,5,8,8,
9,3813,DE,2,,,,,9,10,9,
9,3822,DE,88,,,,,5,7,5,
9,3829,DE,66,,,,,7,5,7,
9,3869,DE,77,,,,,6,6,7,
9,3904,DE,2,,,,,3,2,3,
9,3906,DE,5,,,,,4,7,6,
9,3917,DE,3,,,,,9,9,9,
9,3923,DE,1,,,,,7,4,8,
9,3935,DE,66,,,,,9,7,4,
9,3941,DE,2,,,,,2,8,2,
9,3992,DE,88,,,,,6,5,6,
9,4016,DE,66,,,,,9,5,10,
9,4019,DE,66,,,,,7,7,6,
9,4055,DE,88,,,,,8,8,8,
9,4121,DE,88,,,,,7,8,9,
9,4122,DE,6,,,,,3,2,1,
9,4152,DE,66,,,,,7,5,6,
9,4158,DE,2,,,,,10,6,4,
9,4181,DE,1,,,,,5,6,5,
9,4195,DE,1,,,,,4,3,4,
9,4217,DE,66,,,,,6,9,8,
9,4225,DE,1,,,,,7,3,3,
9,4231,DE,2,,,,,8,6,4,
9,4250,DE,1,,,,,6,5,5,
9,4287,DE,1,,,,,7,8,7,
9,4291,DE,1,,,,,8,6,5,
9,4351,DE,1,,,,,1,3,2,
9,4383,DE,66,,,,,5,5,5,
9,4388,DE,66,,,,,8,10,10,
9,4395,DE,1,,,,,5,5,5,
9,4396,DE,88,,,,,8,8,5,
9,4408,DE,1,,,,,5,5,6,
9,4428,DE,2,,,,,7,8,8,
9,4460,DE,4,,,,,9,10,10,
9,4465,DE,2,,,,,7,7,7,
9,4494,DE,6,,,,,3,3,4,
9,4499,DE,66,,,,,10,88,4,
9,4501,DE,88,,,,,2,5,5,
9,4512,DE,1,,,,,2,5,3,
9,4540,DE,4,,,,,1,6,4,
9,4583,DE,77,,,,,4,6,5,
9,4586,DE,1,,,,,6,7,7,
9,4592,DE,66,,,,,2,2,3,
9,4636,DE,66,,,,,10,10,5,
9,4640,DE,1,,,,,8,9,8,
9,4665,DE,5,,,,,8,9,8,
9,4670,DE,9,,,,,8,8,5,
9,4673,DE,2,,,,,5,4,6,
9,4680,DE,1,,,,,5,6,4,
9,4690,DE,66,,,,,7,5,8,
9,4740,DE,1,,,,,7,9,8,
9,4743,DE,1,,,,,7,8,9,
9,4777,DE,1,,,,,4,4,3,
9,4782,DE,2,,,,,8,7,7,
9,4836,DE,1,,,,,10,5,10,
9,4839,DE,66,,,,,10,9,9,
9,4861,DE,66,,,,,6,6,5,
9,4957,DE,1,,,,,6,4,4,
9,4968,DE,66,,,,,8,9,9,
9,5037,DE,6,,,,,7,8,7,
9,5042,DE,1,,,,,4,3,4,
9,5067,DE,88,,,,,4,6,4,
9,5089,DE,66,,,,,9,9,7,
9,5105,DE,77,,,,,10,9,9,
9,5142,DE,1,,,,,4,5,4,
9,5145,DE,66,,,,,4,10,7,
9,5164,DE,66,,,,,10,10,8,
9,5173,DE,66,,,,,10,10,4,
9,5181,DE,2,,,,,7,5,5,
9,5192,DE,2,,,,,7,7,5,
9,5205,DE,2,,,,,8,5,5,
9,5236,DE,66,,,,,7,4,7,
9,5259,DE,1,,,,,6,8,5,
9,5284,DE,1,,,,,5,10,6,
9,5368,DE,66,,,,,6,6,5,
9,5391,DE,1,,,,,7,8,7,
9,5433,DE,77,,,,,4,3,3,
9,5459,DE,5,,,,,6,7,6,
9,5506,DE,4,,,,,8,7,7,
9,5520,DE,1,,,,,8,7,7,
9,5564,DE,4,,,,,6,6,4,
9,5566,DE,66,,,,,3,5,5,
9,5574,DE,66,,,,,9,8,10,
9,5600,DE,6,,,,,2,0,1,
9,5601,DE,66,,,,,5,5,5,
9,5626,DE,2,,,,,10,10,6,
9,5689,DE,1,,,,,8,4,5,
9,5700,DE,77,,,,,9,1,1,
9,5736,DE,66,,,,,8,8,7,
9,5743,DE,1,,,,,5,4,5,
9,5802,DE,66,,,,,9,5,5,
9,5810,DE,5,,,,,8,4,3,
9,5824,DE,2,,,,,7,7,7,
9,5847,DE,66,,,,,1,0,2,
9,5848,DE,5,,,,,6,5,1,
9,5867,DE,4,,,,,5,5,5,
9,5873,DE,88,,,,,7,8,7,
9,5889,DE,2,,,,,8,6,5,
9,5893,DE,77,,,,,8,8,5,
9,5903,DE,2,,,,,5,3,5,
9,5912,DE,2,,,,,6,7,5,
9,5916,DE,66,,,,,4,1,1,
9,5917,DE,77,,,,,5,5,5,
9,5966,DE,66,,,,,8,8,8,
9,5976,DE,1,,,,,5,5,5,
9,5982,DE,1,,,,,5,3,2,
9,5997,DE,4,,,,,8,7,7,
9,6019,DE,6,,,,,4,2,1,
9,6038,DE,66,,,,,3,5,4,
9,6051,DE,66,,,,,5,3,3,
9,6082,DE,2,,,,,8,7,7,
9,6084,DE,1,,,,,7,9,2,
9,6132,DE,66,,,,,7,8,6,
9,6136,DE,1,,,,,8,7,5,
9,6154,DE,1,,,,,3,7,5,
9,6162,DE,66,,,,,5,5,5,
9,6210,DE,9,,,,,7,3,5,
9,6221,DE,2,,,,,8,6,3,
9,6276,DE,2,,,,,7,9,3,
9,6282,DE,66,,,,,6,8,5,
9,6292,DE,1,,,,,3,3,4,
9,6293,DE,66,,,,,0,1,2,
9,6311,DE,1,,,,,7,10,5,
9,6338,DE,3,,,,,8,4,5,
9,6352,DE,2,,,,,9,10,9,
9,6390,DE,66,,,,,5,5,3,
9,6415,DE,66,,,,,5,9,7,
9,6421,DE,4,,,,,10,9,9,
9,6441,DE,1,,,,,5,8,9,
9,6446,DE,4,,,,,7,8,5,
9,6470,DE,2,,,,,5,5,4,
9,6497,DE,77,,,,,7,9,5,
9,6529,DE,77,,,,,10,10,8,
9,6534,DE,1,,,,,7,5,5,
9,6554,DE,2,,,,,3,5,5,
9,6566,DE,1,,,,,0,4,3,
9,6570,DE,2,,,,,6,6,5,
9,6598,DE,66,,,,,8,5,5,
9,6607,DE,66,,,,,8,8,8,
9,6642,DE,4,,,,,10,10,7,
9,6658,DE,1,,,,,7,8,7,
9,6675,DE,6,,,,,7,8,6,
9,6698,DE,1,,,,,6,7,8,
9,6712,DE,1,,,,,8,7,6,
9,6734,DE,66,,,,,5,1,0,
9,6763,DE,2,,,,,5,5,4,
9,6789,DE,1,,,,,3,8,4,
9,6817,DE,3,,,,,8,9,5,
9,6818,DE,77,,,,,7,7,7,
9,6829,DE,1,,,,,10,9,9,
9,6845,DE,66,,,,,7,6,7,
9,6847,DE,2,,,,,8,8,7,
9,6868,DE,2,,,,,5,7,5,
9,6894,DE,1,,,,,7,6,5,
9,6905,DE,66,,,,,3,4,2,
9,6986,DE,66,,,,,2,2,5,
9,6992,DE,5,,,,,7,6,4,
9,6994,DE,77,,,,,4,3,3,
9,7039,DE,3,,,,,7,7,7,
9,7045,DE,88,,,,,5,5,5,
9,7085,DE,1,,,,,6,3,3,
9,7102,DE,4,,,,,7,10,10,
9,7109,DE,1,,,,,3,10,7,
9,7115,DE,5,,,,,3,3,3,
9,7135,DE,66,,,,,9,10,5,
9,7142,DE,66,,,,,4,7,2,
9,7149,DE,2,,,,,8,2,0,
9,7159,DE,66,,,,,5,5,5,
9,7241,DE,6,,,,,3,4,3,
9,7268,DE,4,,,,,7,7,6,
9,7274,DE,2,,,,,10,8,10,
9,7275,DE,88,,,,,10,7,6,
9,7299,DE,1,,,,,5,4,5,
9,7311,DE,2,,,,,7,10,5,
9,7327,DE,2,,,,,4,3,4,
9,7338,DE,4,,,,,8,7,5,
9,7349,DE,6,,,,,4,3,1,
9,7350,DE,66,,,,,8,9,5,
9,7353,DE,5,,,,,5,6,5,
9,7360,DE,1,,,,,5,5,5,
9,7434,DE,77,,,,,4,3,3,
9,7475,DE,2,,,,,4,4,4,
9,7480,DE,6,,,,,8,0,0,
9,7523,DE,1,,,,,7,8,4,
9,7564,DE,66,,,,,5,4,4,
9,7567,DE,4,,,,,6,5,5,
9,7607,DE,4,,,,,7,7,5,
9,7620,DE,1,,,,,8,8,6,
9,7665,DE,4,,,,,5,8,5,
9,7690,DE,1,,,,,8,8,5,
9,7727,DE,88,,,,,5,6,5,
9,7729,DE,1,,,,,7,8,8,
9,7734,DE,77,,,,,5,5,5,
9,7762,DE,3,,,,,7,9,8,
9,7802,DE,66,,,,,6,7,7,
9,7810,DE,88,,,,,7,5,5,
9,7854,DE,88,,,,,88,88,88,
9,7872,DE,1,,,,,8,9,5,
9,7889,DE,6,,,,,3,3,3,
9,7949,DE,1,,,,,9,9,9,
9,7956,DE,9,,,,,8,7,6,
9,7980,DE,66,,,,,7,5,5,
9,8025,DE,88,,,,,6,8,7,
9,8026,DE,66,,,,,5,3,4,
9,8028,DE,1,,,,,6,4,5,
9,8037,DE,66,,,,,2,8,4,
9,8045,DE,1,,,,,7,3,4,
9,8052,DE,6,,,,,7,3,3,
9,8078,DE,3,,,,,9,8,5,
9,8143,DE,66,,,,,0,2,0,
9,8159,DE,9,,,,,7,2,5,
9,8179,DE,66,,,,,2,5,3,
9,8186,DE,2,,,,,4,4,4,
9,8336,DE,66,,,,,77,77,6,
9,8338,DE,66,,,,,7,6,7,
9,8358,DE,88,,,,,5,5,5,
9,8406,DE,1,,,,,8,6,4,
9,8437,DE,1,,,,,4,4,4,
9,8452,DE,6,,,,,8,0,2,
9,8498,DE,2,,,,,9,8,6,
9,8499,DE,88,,,,,8,6,4,
9,8507,DE,66,,,,,5,6,7,
9,8570,DE,1,,,,,8,3,5,
9,8594,DE,2,,,,,7,5,5,
9,8606,DE,88,,,,,6,6,5,
9,8621,DE,1,,,,,7,7,7,
9,8655,DE,4,,,,,2,7,5,
9,8671,DE,1,,,,,8,6,5,
9,8679,DE,4,,,,,9,10,8,
9,8685,DE,3,,,,,6,8,8,
9,8701,DE,1,,,,,5,8,6,
9,8712,DE,66,,,,,5,9,8,
9,8725,DE,2,,,,,7,6,6,
9,8733,DE,88,,,,,4,3,4,
9,8757,DE,88,,,,,7,8,8,
9,8766,DE,1,,,,,3,7,5,
9,8803,DE,1,,,,,7,5,5,
9,8809,DE,88,,,,,3,3,5,
9,8822,DE,88,,,,,5,88,88,
9,8826,DE,1,,,,,7,8,8,
9,8829,DE,1,,,,,5,5,5,
9,8852,DE,1,,,,,4,3,4,
9,8861,DE,1,,,,,5,7,6,
9,8880,DE,6,,,,,3,2,3,
9,8958,DE,1,,,,,1,5,1,
9,8967,DE,66,,,,,8,10,7,
9,8995,DE,1,,,,,10,10,5,
9,9004,DE,66,,,,,3,6,4,
9,9005,DE,1,,,,,5,4,4,
9,9011,DE,3,,,,,10,10,10,
9,9045,DE,3,,,,,3,5,5,
9,9055,DE,6,,,,,5,4,6,
9,9076,DE,66,,,,,5,3,5,
9,9097,DE,4,,,,,7,8,7,
9,9151,DE,66,,,,,8,9,9,
9,9171,DE,1,,,,,6,3,3,
9,9182,DE,2,,,,,8,8,5,
9,9197,DE,66,,,,,7,2,2,
9,9204,DE,2,,,,,7,9,8,
9,9212,DE,66,,,,,5,5,5,
9,9229,DE,66,,,,,5,5,9,
9,9246,DE,2,,,,,8,9,7,
9,9291,DE,1,,,,,5,5,4,
9,9294,DE,1,,,,,6,6,5,
9,9300,DE,9,,,,,10,10,6,
9,9304,DE,77,,,,,1,1,1,
9,9321,DE,88,,,,,8,9,8,
9,9352,DE,77,,,,,5,5,5,
9,9423,DE,3,,,,,8,2,7,
9,9449,DE,4,,,,,8,8,5,
9,9467,DE,2,,,,,8,8,5,
9,9472,DE,1,,,,,3,3,3,
9,9475,DE,4,,,,,6,8,7,
9,9476,DE,77,,,,,4,4,5,
9,9506,DE,4,,,,,10,10,10,
9,9560,DE,2,,,,,8,9,6,
9,9634,DE,4,,,,,8,9,5,
9,9677,DE,88,,,,,6,8,6,
9,9801,DE,2,,,,,6,3,3,
9,9802,DE,66,,,,,8,10,8,
9,9803,DE,3,,,,,5,5,5,
9,9826,DE,66,,,,,4,4,5,
9,9832,DE,88,,,,,7,6,88,
9,9836,DE,3,,,,,6,7,3,
9,9864,DE,3,,,,,8,8,8,
9,9869,DE,5,,,,,5,4,4,
9,9870,DE,1,,,,,6,7,6,
9,9888,DE,2,,,,,7,5,7,
9,9898,DE,1,,,,,7,8,8,
9,9916,DE,66,,,,,4,7,4,
9,9951,DE,66,,,,,8,7,7,
9,9954,DE,1,,,,,4,7,6,
9,10037,DE,4,,,,,8,7,7,
9,10048,DE,4,,,,,8,8,5,
9,10064,DE,4,,,,,7,10,8,
9,10164,DE,66,,,,,5,7,5,
9,10171,DE,88,,,,,3,2,2,
9,10176,DE,1,,,,,8,7,8,
9,10188,DE,88,,,,,8,7,7,
9,10212,DE,4,,,,,8,9,7,
9,10227,DE,3,,,,,3,1,4,
9,10233,DE,4,,,,,9,8,8,
9,10269,DE,1,,,,,1,0,2,
9,10316,DE,66,,,,,9,6,5,
9,10325,DE,66,,,,,2,2,4,
9,10333,DE,5,,,,,8,8,5,
9,10339,DE,1,,,,,6,7,7,
9,10340,DE,2,,,,,8,7,7,
9,10353,DE,1,,,,,8,4,4,
9,10360,DE,1,,,,,10,10,10,
9,10366,DE,66,,,,,10,5,5,
9,10434,DE,88,,,,,7,6,6,
9,10447,DE,1,,,,,7,4,4,
9,10449,DE,66,,,,,5,5,5,
9,10490,DE,4,,,,,8,7,7,
9,10527,DE,1,,,,,7,7,5,
9,10582,DE,66,,,,,9,6,8,
9,10584,DE,1,,,,,5,6,2,
9,10593,DE,5,,,,,9,8,7,
9,10609,DE,2,,,,,9,3,6,
9,10634,DE,1,,,,,9,9,9,
9,10683,DE,3,,,,,7,9,8,
9,10688,DE,9,,,,,6,6,7,
9,10701,DE,1,,,,,9,8,7,
9,10708,DE,66,,,,,8,10,9,
9,10725,DE,1,,,,,4,6,6,
9,10740,DE,1,,,,,2,4,2,
9,10776,DE,66,,,,,8,8,6,
9,10795,DE,1,,,,,5,5,5,
9,10800,DE,66,,,,,5,7,6,
9,10829,DE,66,,,,,5,5,5,
9,10844,DE,2,,,,,8,8,7,
9,10846,DE,3,,,,,5,5,6,
9,10888,DE,4,,,,,9,8,5,
9,10895,DE,77,,,,,5,8,5,
9,10908,DE,1,,,,,1,7,3,
9,10916,DE,5,,,,,8,7,5,
9,10964,DE,4,,,,,9,8,8,
9,11035,DE,88,,,,,9,7,7,
9,11070,DE,77,,,,,5,7,6,
9,11092,DE,5,,,,,8,8,5,
9,11098,DE,1,,,,,8,9,6,
9,11116,DE,1,,,,,8,3,4,
9,11137,DE,5,,,,,8,9,8,
9,11180,DE,1,,,,,7,5,5,
9,11187,DE,1,,,,,5,4,5,
9,11188,DE,1,,,,,8,8,7,
9,11203,DE,1,,,,,5,2,3,
9,11216,DE,1,,,,,7,5,5,
9,11236,DE,2,,,,,7,7,5,
9,11264,DE,5,,,,,5,7,5,
9,11274,DE,3,,,,,6,5,4,
9,11283,DE,66,,,,,6,7,5,
9,11336,DE,66,,,,,8,8,7,
9,11425,DE,88,,,,,8,10,5,
9,11431,DE,1,,,,,8,6,5,
9,11437,DE,77,,,,,5,5,6,
9,11489,DE,2,,,,,6,6,6,
9,11516,DE,3,,,,,8,8,7,
9,11555,DE,66,,,,,10,8,10,
9,11592,DE,77,,,,,7,6,5,
9,11598,DE,2,,,,,8,7,7,
9,11641,DE,4,,,,,9,9,77,
9,11688,DE,66,,,,,0,0,0,
9,11713,DE,1,,,,,8,8,8,
9,11731,DE,3,,,,,6,7,8,
9,11783,DE,77,,,,,1,5,5,
9,11786,DE,2,,,,,7,5,2,
9,11798,DE,66,,,,,7,6,8,
9,11800,DE,2,,,,,7,6,7,
9,11803,DE,3,,,,,7,7,7,
9,11817,DE,66,,,,,88,7,4,
9,11841,DE,66,,,,,8,9,9,
9,11852,DE,2,,,,,5,6,6,
9,11873,DE,88,,,,,3,7,5,
9,11885,DE,2,,,,,4,4,5,
9,11930,DE,66,,,,,4,5,5,
9,11931,DE,66,,,,,5,7,6,
9,11934,DE,77,,,,,4,2,3,
9,11965,DE,4,,,,,10,10,10,
9,11970,DE,5,,,,,7,7,5,
9,11976,DE,3,,,,,5,7,8,
9,11989,DE,3,,,,,5,5,5,
9,12025,DE,5,,,,,5,5,5,
9,12044,DE,1,,,,,6,7,6,
9,12075,DE,88,,,,,5,6,5,
9,12076,DE,1,,,,,5,5,3,
9,12083,DE,66,,,,,9,6,5,
9,12107,DE,9,,,,,10,10,10,
9,12110,DE,1,,,,,10,4,3,
9,12118,DE,1,,,,,8,10,10,
9,12123,DE,1,,,,,1,0,5,
9,12151,DE,4,,,,,8,7,5,
9,12163,DE,2,,,,,7,5,4,
9,12203,DE,4,,,,,7,7,5,
9,12205,DE,66,,,,,4,5,5,
9,12245,DE,2,,,,,10,10,8,
9,12323,DE,66,,,,,8,7,8,
9,12342,DE,1,,,,,3,8,4,
9,12353,DE,1,,,,,8,8,7,
9,12362,DE,1,,,,,6,1,2,
9,12388,DE,77,,,,,8,8,8,
9,12395,DE,6,,,,,5,1,1,
9,12403,DE,1,,,,,7,6,7,
9,12430,DE,3,,,,,2,3,1,
9,12457,DE,5,,,,,4,2,3,
9,12493,DE,1,,,,,7,5,4,
9,12510,DE,77,,,,,5,8,6,
9,12517,DE,2,,,,,5,8,6,
9,12566,DE,1,,,,,5,5,5,
9,12567,DE,2,,,,,9,9,8,
9,12572,DE,2,,,,,7,8,6,
9,12577,DE,1,,,,,8,7,5,
9,12582,DE,66,,,,,5,5,5,
9,12590,DE,1,,,,,7,7,6,
9,12601,DE,4,,,,,10,9,9,
9,12616,DE,66,,,,,7,3,5,
9,12632,DE,66,,,,,4,6,3,
9,12664,DE,66,,,,,5,5,4,
9,12711,DE,1,,,,,5,6,5,
9,12714,DE,6,,,,,3,3,3,
9,12775,DE,1,,,,,7,7,5,
9,12778,DE,4,,,,,8,5,5,
9,12781,DE,2,,,,,8,7,8,
9,12789,DE,5,,,,,6,3,4,
9,12794,DE,66,,,,,8,2,5,
9,12803,DE,4,,,,,5,8,8,
9,12824,DE,2,,,,,5,6,6,
9,12855,DE,2,,,,,8,8,8,
9,12873,DE,1,,,,,5,8,7,
9,12883,DE,9,,,,,8,6,5,
9,12888,DE,66,,,,,4,2,5,
9,12906,DE,66,,,,,4,7,7,
9,12933,DE,4,,,,,5,5,5,
9,12939,DE,3,,,,,8,5,5,
9,12965,DE,2,,,,,5,0,0,
9,13003,DE,2,,,,,4,6,5,
9,13018,DE,66,,,,,8,8,7,
9,13030,DE,1,,,,,8,7,7,
9,13031,DE,88,,,,,5,4,4,
9,13039,DE,66,,,,,7,7,6,
9,13086,DE,2,,,,,6,7,7,
9,13109,DE,4,,,,,6,6,2,
9,13155,DE,66,,,,,6,8,7,
9,13161,DE,1,,,,,8,7,5,
9,13185,DE,5,,,,,6,5,5,
9,13230,DE,88,,,,,10,10,10,
9,13238,DE,2,,,,,8,7,8,
9,13243,DE,1,,,,,6,6,6,
9,13252,DE,66,,,,,88,7,7,
9,13259,DE,4,,,,,3,4,5,
9,13268,DE,1,,,,,5,8,8,
9,13278,DE,2,,,,,8,7,2,
9,13287,DE,77,,,,,8,9,5,
9,13294,DE,4,,,,,10,7,6,
9,13307,DE,66,,,,,2,3,4,
9,13341,DE,66,,,,,4,3,3,
9,13382,DE,66,,,,,6,2,3,
9,13399,DE,2,,,,,8,7,5,
9,13425,DE,77,,,,,5,5,5,
9,13501,DE,1,,,,,7,7,5,
9,13547,DE,2,,,,,10,10,10,
9,13562,DE,6,,,,,5,5,3,
9,13567,DE,5,,,,,5,4,5,
9,13586,DE,66,,,,,7,9,8,
9,13593,DE,66,,,,,5,7,4,
9,13600,DE,2,,,,,5,6,4,
9,13601,DE,77,,,,,8,8,3,
9,13614,DE,66,,,,,10,10,10,
9,13630,DE,2,,,,,8,8,8,
9,13666,DE,1,,,,,5,7,7,
9,13668,DE,1,,,,,7,7,5,
9,13686,DE,1,,,,,7,6,5,
9,13688,DE,4,,,,,8,10,9,
9,13703,DE,66,,,,,88,9,4,
9,13724,DE,6,,,,,3,2,0,
9,13763,DE,4,,,,,10,10,9,
9,13807,DE,66,,,,,3,5,4,
9,13828,DE,1,,,,,7,6,9,
9,13856,DE,4,,,,,4,3,4,
9,13882,DE,2,,,,,8,8,8,
9,13886,DE,9,,,,,10,10,10,
9,13891,DE,4,,,,,5,8,8,
9,13898,DE,2,,,,,5,5,5,
9,13906,DE,66,,,,,9,8,6,
9,13927,DE,88,,,,,7,4,5,
9,13942,DE,2,,,,,9,8,8,
9,13951,DE,4,,,,,8,10,10,
9,13960,DE,66,,,,,88,88,88,
9,13962,DE,1,,,,,8,6,5,
9,13967,DE,2,,,,,7,7,8,
9,13976,DE,1,,,,,5,2,4,
9,14001,DE,2,,,,,4,4,3,
9,14011,DE,2,,,,,8,7,7,
9,14013,DE,1,,,,,7,7,4,
9,14038,DE,88,,,,,7,3,8,
9,14049,DE,5,,,,,7,5,5,
9,14066,DE,2,,,,,7,7,6,
9,14071,DE,2,,,,,8,6,4,
9,14121,DE,1,,,,,8,9,5,
9,14143,DE,6,,,,,5,1,2,
9,14203,DE,1,,,,,2,3,2,
9,14224,DE,1,,,,,4,5,5,
9,14237,DE,66,,,,,0,0,0,
9,14261,DE,66,,,,,7,7,5,
9,14267,DE,66,,,,,8,6,7,
9,14284,DE,66,,,,,10,8,6,
9,14327,DE,1,,,,,5,7,6,
9,14370,DE,66,,,,,2,1,1,
9,14377,DE,2,,,,,4,4,5,
9,14389,DE,66,,,,,4,2,6,
9,14399,DE,66,,,,,7,8,7,
9,14410,DE,1,,,,,10,8,7,
9,14426,DE,88,,,,,7,6,7,
9,14468,DE,1,,,,,6,5,3,
9,14499,DE,4,,,,,7,5,6,
9,14513,DE,88,,,,,7,9,5,
9,14516,DE,2,,,,,7,3,5,
9,14545,DE,6,,,,,5,5,5,
9,14553,DE,1,,,,,9,6,7,
9,14569,DE,66,,,,,5,6,5,
9,14575,DE,88,,,,,5,3,4,
9,14597,DE,88,,,,,7,7,7,
9,14602,DE,66,,,,,5,8,5,
9,14611,DE,9,,,,,6,6,6,
9,14613,DE,2,,,,,8,8,7,
9,14626,DE,1,,,,,8,6,4,
9,14655,DE,1,,,,,7,7,5,
9,14726,DE,3,,,,,6,8,7,
9,14730,DE,4,,,,,5,5,5,
9,14764,DE,2,,,,,8,9,5,
9,14767,DE,2,,,,,8,10,9,
9,14782,DE,66,,,,,6,9,8,
9,14795,DE,1,,,,,5,6,3,
9,14800,DE,1,,,,,7,5,5,
9,14802,DE,5,,,,,5,5,5,
9,14808,DE,88,,,,,7,5,5,
9,14826,DE,66,,,,,7,6,9,
9,14827,DE,2,,,,,7,5,4,
9,14830,DE,1,,,,,7,6,6,
9,14858,DE,77,,,,,88,8,88,
9,14864,DE,88,,,,,5,6,5,
9,14884,DE,6,,,,,0,1,0,
9,14887,DE,1,,,,,9,9,9,
9,14893,DE,66,,,,,5,5,3,
9,14910,DE,1,,,,,7,4,5,
9,14951,DE,6,,,,,2,5,3,
9,14994,DE,5,,,,,3,5,4,
9,15000,DE,88,,,,,5,4,4,
9,15017,DE,2,,,,,8,7,5,
9,15021,DE,2,,,,,9,9,9,
9,15025,DE,1,,,,,3,3,3,
9,15038,DE,88,,,,,10,10,10,
9,15085,DE,66,,,,,8,10,10,
9,15092,DE,2,,,,,8,9,8,
9,15097,DE,1,,,,,6,8,5,
9,15151,DE,66,,,,,6,5,8,
9,15225,DE,5,,,,,10,5,5,
9,15257,DE,4,,,,,10,9,10,
9,15271,DE,4,,,,,2,0,0,
9,15307,DE,2,,,,,0,2,5,
