essround,idno,cntry,nwspol,prtvede1,prtvtdfr,prtvtfhu,prtvtcit,prtvtdpl,stfeco,stfedu,stfhlth,
9,12584,NO,60,,,,,,7,8,5,
9,12654,NO,60,,,,,,0,3,10,
9,12678,NO,8888,,,,,,2,5,4,
9,12779,NO,20,,,,,,7,9,10,
9,12791,NO,75,,,,,,4,6,6,
9,12859,NO,120,,,,,,3,6,1,
9,12954,NO,10,,,,,,5,7,4,
9,12978,NO,15,,,,,,5,7,8,
9,12994,NO,784,,,,,,7,8,8,
9,12995,NO,30,,,,,,5,10,10,
9,12996,NO,8888,,,,,,8,10,8,
9,13009,NO,20,,,,,,5,8,3,
9,13096,NO,90,,,,,,7,8,9,
9,13105,NO,45,,,,,,7,8,7,
9,13120,NO,15,,,,,,7,7,9,
9,13135,NO,10,,,,,,9,7,9,
9,13156,NO,120,,,,,,9,8,9,
9,13170,NO,150,,,,,,9,10,6,
9,13275,NO,180,,,,,,9,7,7,
9,13285,NO,30,,,,,,7,8,10,
9,13304,NO,0,,,,,,3,8,9,
9,13311,NO,60,,,,,,8,10,10,
9,13319,NO,60,,,,,,2,6,7,
9,13322,NO,755,,,,,,4,8,8,
9,13339,NO,180,,,,,,7,8,10,
9,13411,NO,60,,,,,,9,8,7,
9,13416,NO,360,,,,,,9,9,10,
9,13430,NO,45,,,,,,7,8,7,
9,13431,NO,300,,,,,,7,8,7,
9,13450,NO,90,,,,,,9,9,9,
9,13472,NO,15,,,,,,7,9,9,
9,13478,NO,30,,,,,,8,8,7,
9,13507,NO,60,,,,,,7,7,9,
9,13508,NO,30,,,,,,4,6,4,
9,13596,NO,10,,,,,,2,3,1,
9,13599,NO,8888,,,,,,9,9,9,
9,13607,NO,40,,,,,,7,8,7,
9,13622,NO,30,,,,,,9,5,4,
9,13659,NO,120,,,,,,9,8,7,
9,13737,NO,30,,,,,,7,7,9,
9,13765,NO,60,,,,,,8,9,6,
9,13787,NO,120,,,,,,9,9,8,
9,13879,NO,60,,,,,,8,8,2,
9,13894,NO,8888,,,,,,8,8,10,
9,13929,NO,30,,,,,,6,6,8,
9,13964,NO,5,,,,,,5,7,3,
9,13997,NO,20,,,,,,8,9,7,
9,14000,NO,30,,,,,,6,8,6,
9,14132,NO,15,,,,,,7,6,7,
9,14192,NO,120,,,,,,7,4,7,
9,14195,NO,8888,,,,,,5,10,9,
9,14251,NO,180,,,,,,8,7,7,
9,14257,NO,120,,,,,,8,9,9,
9,14352,NO,60,,,,,,6,8,8,
9,14382,NO,30,,,,,,7,7,7,
9,14432,NO,1,,,,,,8,2,6,
9,14461,NO,10,,,,,,8,7,8,
9,14488,NO,45,,,,,,8,8,8,
9,14622,NO,844,,,,,,8,88,9,
9,14700,NO,8888,,,,,,7,7,7,
9,14735,NO,30,,,,,,9,8,6,
9,14824,NO,90,,,,,,8,8,8,
9,14843,NO,60,,,,,,8,8,6,
9,14875,NO,30,,,,,,6,7,7,
9,14992,NO,120,,,,,,7,8,8,
9,15032,NO,120,,,,,,7,9,4,
9,15076,NO,30,,,,,,8,5,6,
9,15105,NO,420,,,,,,7,8,4,
9,15130,NO,120,,,,,,9,8,9,
9,15154,NO,30,,,,,,7,8,8,
9,15161,NO,10,,,,,,8,7,7,
9,15165,NO,747,,,,,,9,8,8,
9,15218,NO,30,,,,,,9,9,9,
9,15238,NO,270,,,,,,10,8,6,
9,15269,NO,180,,,,,,3,7,6,
9,15277,NO,10,,,,,,4,7,6,
9,15445,NO,60,,,,,,9,9,6,
9,15470,NO,60,,,,,,7,6,6,
9,15487,NO,10,,,,,,5,7,7,
9,15535,NO,30,,,,,,6,6,6,
9,15645,NO,30,,,,,,9,7,8,
9,15660,NO,120,,,,,,3,7,3,
9,15693,NO,60,,,,,,8,10,10,
9,15736,NO,180,,,,,,7,8,8,
9,15850,NO,150,,,,,,9,7,7,
9,15918,NO,90,,,,,,8,8,7,
9,15976,NO,30,,,,,,5,5,5,
9,15983,NO,995,,,,,,7,6,8,
9,15995,NO,30,,,,,,7,7,9,
9,16007,NO,30,,,,,,10,8,9,
9,16015,NO,785,,,,,,8,9,5,
9,16020,NO,120,,,,,,7,8,8,
9,16034,NO,90,,,,,,2,7,9,
9,16133,NO,20,,,,,,7,9,9,
9,16208,NO,20,,,,,,5,3,5,
9,16295,NO,60,,,,,,7,7,7,
9,16300,NO,60,,,,,,7,8,8,
9,16332,NO,60,,,,,,8,7,9,
9,16420,NO,13,,,,,,8,7,6,
9,16430,NO,8888,,,,,,5,8,7,
9,16441,NO,10,,,,,,8,8,7,
9,16453,NO,90,,,,,,8,6,7,
9,16527,NO,120,,,,,,7,7,9,
9,16538,NO,1003,,,,,,8,6,8,
9,16580,NO,30,,,,,,5,8,8,
9,16597,NO,90,,,,,,9,7,7,
9,16608,NO,120,,,,,,8,8,7,
9,16617,NO,60,,,,,,4,6,6,
9,16648,NO,90,,,,,,8,8,9,
9,16654,NO,60,,,,,,5,8,4,
9,16675,NO,60,,,,,,3,2,3,
9,16693,NO,15,,,,,,8,8,9,
9,16718,NO,60,,,,,,9,3,7,
9,16720,NO,120,,,,,,7,7,7,
9,16769,NO,45,,,,,,8,8,9,
9,16837,NO,60,,,,,,3,7,6,
9,16858,NO,90,,,,,,6,8,8,
9,16885,NO,30,,,,,,8,9,9,
9,17075,NO,90,,,,,,8,8,9,
9,17084,NO,120,,,,,,5,6,5,
9,17103,NO,120,,,,,,10,9,7,
9,17104,NO,60,,,,,,10,8,9,
9,17232,NO,240,,,,,,6,8,7,
9,17247,NO,60,,,,,,9,8,8,
9,17262,NO,80,,,,,,8,7,9,
9,17269,NO,30,,,,,,7,7,6,
9,17272,NO,60,,,,,,8,8,10,
9,17302,NO,120,,,,,,8,8,5,
9,17419,NO,0,,,,,,3,9,8,
9,17451,NO,120,,,,,,8,9,8,
9,17482,NO,40,,,,,,8,8,9,
9,17594,NO,120,,,,,,8,8,8,
9,17609,NO,30,,,,,,3,4,8,
9,17658,NO,480,,,,,,7,8,7,
9,17670,NO,150,,,,,,9,8,9,
9,17705,NO,60,,,,,,7,8,3,
9,17712,NO,30,,,,,,9,10,7,
9,17732,NO,40,,,,,,8,7,8,
9,17763,NO,5,,,,,,88,7,6,
9,17767,NO,30,,,,,,5,6,6,
9,17805,NO,60,,,,,,10,9,7,
9,17838,NO,5,,,,,,8,9,9,
9,17867,NO,60,,,,,,8,8,8,
9,17916,NO,60,,,,,,10,8,8,
9,17953,NO,60,,,,,,9,9,8,
9,17957,NO,120,,,,,,7,8,8,
9,18043,NO,15,,,,,,7,7,6,
9,18072,NO,360,,,,,,7,6,5,
9,18084,NO,150,,,,,,8,9,8,
9,18102,NO,60,,,,,,7,8,6,
9,18122,NO,10,,,,,,8,5,3,
9,18143,NO,15,,,,,,8,4,7,
9,18175,NO,30,,,,,,10,9,8,
9,18255,NO,60,,,,,,8,7,8,
9,18259,NO,60,,,,,,8,6,6,
9,18268,NO,45,,,,,,8,9,8,
9,18287,NO,60,,,,,,7,6,8,
9,18341,NO,30,,,,,,5,9,7,
9,18369,NO,120,,,,,,9,8,8,
9,18374,NO,60,,,,,,8,6,7,
9,18398,NO,90,,,,,,9,8,7,
9,18411,NO,15,,,,,,4,6,8,
9,18417,NO,30,,,,,,7,7,8,
9,18472,NO,130,,,,,,9,7,8,
9,18582,NO,270,,,,,,6,7,5,
9,18590,NO,300,,,,,,88,9,10,
9,18613,NO,180,,,,,,9,10,7,
9,18622,NO,30,,,,,,9,9,8,
9,18628,NO,0,,,,,,8,9,9,
9,18632,NO,60,,,,,,9,10,10,
9,18637,NO,60,,,,,,7,8,6,
9,18651,NO,15,,,,,,6,8,8,
9,18703,NO,60,,,,,,9,7,6,
9,18708,NO,0,,,,,,4,8,4,
9,18727,NO,180,,,,,,10,8,9,
9,18728,NO,120,,,,,,6,9,7,
9,18745,NO,10,,,,,,8,8,8,
9,18836,NO,120,,,,,,7,9,8,
9,18869,NO,45,,,,,,4,9,8,
9,18879,NO,60,,,,,,8,8,9,
9,18926,NO,10,,,,,,8,10,5,
9,19011,NO,30,,,,,,4,8,5,
9,19032,NO,8888,,,,,,8,6,6,
9,19097,NO,30,,,,,,9,9,8,
9,19102,NO,120,,,,,,8,10,10,
9,19134,NO,120,,,,,,7,8,7,
9,19190,NO,90,,,,,,7,9,9,
9,19191,NO,5,,,,,,8,6,6,
9,19339,NO,10,,,,,,7,6,5,
9,19349,NO,30,,,,,,7,10,5,
9,19351,NO,60,,,,,,10,9,10,
9,19472,NO,180,,,,,,8,7,7,
9,19506,NO,15,,,,,,9,8,6,
9,19526,NO,120,,,,,,7,8,6,
9,19553,NO,15,,,,,,9,4,6,
9,19597,NO,20,,,,,,8,8,8,
9,19656,NO,60,,,,,,8,8,5,
9,19693,NO,45,,,,,,9,8,9,
9,19776,NO,20,,,,,,8,8,9,
9,19795,NO,60,,,,,,9,7,8,
9,19830,NO,614,,,,,,8,8,8,
9,19863,NO,360,,,,,,9,4,9,
9,19864,NO,0,,,,,,5,8,88,
9,19865,NO,60,,,,,,6,8,10,
9,19921,NO,90,,,,,,7,8,7,
9,19923,NO,30,,,,,,8,8,7,
9,19933,NO,10,,,,,,6,6,7,
9,19934,NO,5,,,,,,7,10,8,
9,19948,NO,30,,,,,,4,7,6,
9,19962,NO,60,,,,,,9,8,9,
9,20010,NO,300,,,,,,8,8,9,
9,20040,NO,180,,,,,,8,7,8,
9,20083,NO,15,,,,,,9,9,8,
9,20094,NO,180,,,,,,8,7,8,
9,20095,NO,975,,,,,,5,6,4,
9,20097,NO,20,,,,,,7,8,7,
9,20140,NO,20,,,,,,9,9,9,
9,20182,NO,90,,,,,,7,8,8,
9,20187,NO,90,,,,,,8,6,6,
9,20196,NO,60,,,,,,8,6,6,
9,20233,NO,20,,,,,,9,8,9,
9,20249,NO,8888,,,,,,7,6,7,
9,20251,NO,30,,,,,,7,9,9,
9,20325,NO,30,,,,,,10,8,8,
9,20386,NO,15,,,,,,9,7,7,
9,20399,NO,30,,,,,,8,7,7,
9,20423,NO,60,,,,,,9,8,9,
9,20474,NO,300,,,,,,10,10,10,
9,20483,NO,45,,,,,,6,7,7,
9,20484,NO,30,,,,,,5,6,3,
9,20487,NO,30,,,,,,8,8,9,
9,20575,NO,20,,,,,,9,9,10,
9,20576,NO,90,,,,,,9,6,9,
9,20577,NO,30,,,,,,5,6,7,
9,20581,NO,120,,,,,,8,8,8,
9,20730,NO,180,,,,,,5,6,5,
9,20736,NO,60,,,,,,7,4,5,
9,20782,NO,120,,,,,,8,6,7,
9,20818,NO,30,,,,,,7,7,9,
9,20823,NO,180,,,,,,4,2,2,
9,20846,NO,120,,,,,,7,7,8,
9,20848,NO,60,,,,,,9,88,4,
9,20865,NO,120,,,,,,8,8,8,
9,20891,NO,15,,,,,,9,9,8,
9,21021,NO,15,,,,,,5,5,2,
9,21027,NO,5,,,,,,7,9,6,
9,21055,NO,45,,,,,,10,8,7,
9,21134,NO,40,,,,,,7,7,7,
9,21204,NO,120,,,,,,4,5,3,
9,21299,NO,120,,,,,,7,7,7,
9,21360,NO,120,,,,,,7,8,8,
9,21443,NO,15,,,,,,5,7,5,
9,21445,NO,60,,,,,,10,10,9,
9,21453,NO,60,,,,,,8,9,8,
9,21523,NO,120,,,,,,3,7,1,
9,21530,NO,60,,,,,,7,4,5,
9,21549,NO,60,,,,,,5,9,7,
9,21577,NO,120,,,,,,7,8,8,
9,21594,NO,10,,,,,,4,6,4,
9,21608,NO,90,,,,,,6,8,8,
9,21625,NO,5,,,,,,8,8,6,
9,21706,NO,60,,,,,,8,8,9,
9,21741,NO,120,,,,,,8,7,8,
9,21802,NO,60,,,,,,8,7,8,
9,21880,NO,120,,,,,,5,7,5,
9,21898,NO,45,,,,,,8,8,10,
9,21936,NO,120,,,,,,7,7,7,
9,21962,NO,45,,,,,,9,9,7,
9,22004,NO,60,,,,,,88,9,8,
9,22020,NO,10,,,,,,5,5,7,
9,22029,NO,150,,,,,,8,7,8,
9,22032,NO,60,,,,,,9,4,5,
9,22035,NO,150,,,,,,9,9,7,
9,22182,NO,75,,,,,,8,10,7,
9,22186,NO,240,,,,,,4,8,9,
9,22194,NO,8888,,,,,,6,8,8,
9,22320,NO,5,,,,,,7,9,10,
9,22336,NO,120,,,,,,8,8,7,
9,22341,NO,120,,,,,,9,8,8,
9,22398,NO,60,,,,,,7,8,8,
9,22570,NO,180,,,,,,7,10,10,
9,22713,NO,5,,,,,,8,9,9,
9,22777,NO,120,,,,,,10,9,8,
9,22792,NO,90,,,,,,9,8,9,
9,22835,NO,120,,,,,,10,10,10,
9,22860,NO,60,,,,,,5,9,9,
9,22927,NO,60,,,,,,8,8,6,
9,22933,NO,120,,,,,,8,10,8,
9,22963,NO,60,,,,,,8,8,8,
9,22972,NO,20,,,,,,77,9,10,
9,22978,NO,120,,,,,,8,8,6,
9,23004,NO,30,,,,,,3,8,0,
9,23034,NO,60,,,,,,9,9,7,
9,23041,NO,30,,,,,,7,6,5,
9,23140,NO,45,,,,,,5,7,7,
9,23197,NO,150,,,,,,7,7,6,
9,23284,NO,60,,,,,,7,7,8,
9,23376,NO,30,,,,,,6,5,8,
9,23390,NO,10,,,,,,6,4,7,
9,23438,NO,60,,,,,,4,7,2,
9,23445,NO,150,,,,,,8,10,8,
9,23450,NO,525,,,,,,5,5,6,
9,23708,NO,90,,,,,,9,6,8,
9,23740,NO,902,,,,,,7,8,7,
9,23771,NO,90,,,,,,10,10,9,
9,23791,NO,90,,,,,,8,7,8,
9,23808,NO,10,,,,,,88,8,8,
9,23837,NO,90,,,,,,7,8,7,
9,23841,NO,210,,,,,,10,10,10,
9,23871,NO,120,,,,,,8,6,7,
9,23885,NO,60,,,,,,7,8,9,
9,23922,NO,120,,,,,,8,8,7,
9,23952,NO,165,,,,,,10,8,7,
9,23971,NO,30,,,,,,9,7,9,
9,24015,NO,150,,,,,,10,5,7,
9,24041,NO,60,,,,,,9,8,5,
9,24083,NO,45,,,,,,6,9,10,
9,24128,NO,60,,,,,,3,5,4,
9,24136,NO,20,,,,,,10,7,8,
9,24143,NO,180,,,,,,7,7,7,
9,24164,NO,15,,,,,,7,8,6,
9,24181,NO,60,,,,,,2,3,9,
9,24298,NO,60,,,,,,9,8,10,
9,24309,NO,5,,,,,,6,10,10,
9,24346,NO,60,,,,,,8,9,9,
9,24373,NO,60,,,,,,1,8,2,
9,24388,NO,30,,,,,,6,7,6,
9,24414,NO,120,,,,,,8,6,3,
9,24422,NO,30,,,,,,8,8,8,
9,24458,NO,10,,,,,,4,8,7,
9,24515,NO,60,,,,,,10,7,6,
9,24538,NO,8888,,,,,,8,7,5,
9,24547,NO,120,,,,,,8,9,7,
9,24550,NO,40,,,,,,8,7,7,
9,24554,NO,60,,,,,,7,8,6,
9,24597,NO,90,,,,,,5,8,5,
9,24656,NO,15,,,,,,5,8,5,
9,24707,NO,60,,,,,,10,8,8,
9,24709,NO,60,,,,,,8,8,8,
9,24737,NO,120,,,,,,5,5,2,
9,24742,NO,20,,,,,,10,10,9,
9,24779,NO,240,,,,,,10,7,9,
9,24815,NO,15,,,,,,5,3,3,
9,24817,NO,120,,,,,,7,8,7,
9,24841,NO,1074,,,,,,8,5,8,
9,24875,NO,180,,,,,,9,9,8,
9,24890,NO,120,,,,,,6,4,7,
9,24894,NO,180,,,,,,7,8,9,
9,24912,NO,30,,,,,,7,7,7,
9,24968,NO,15,,,,,,9,9,9,
9,25068,NO,30,,,,,,0,8,7,
9,25078,NO,8888,,,,,,7,7,5,
9,25107,NO,120,,,,,,7,7,5,
9,25134,NO,30,,,,,,7,9,7,
9,25140,NO,210,,,,,,10,9,7,
9,25178,NO,90,,,,,,4,8,8,
9,25204,NO,30,,,,,,8,9,8,
9,25385,NO,60,,,,,,9,8,8,
9,25454,NO,60,,,,,,8,7,9,
9,25482,NO,120,,,,,,8,9,8,
9,25487,NO,15,,,,,,4,8,8,
9,25518,NO,30,,,,,,10,9,6,
9,25523,NO,10,,,,,,7,7,6,
9,25528,NO,180,,,,,,4,6,2,
9,25538,NO,120,,,,,,8,5,8,
9,25596,NO,90,,,,,,7,3,6,
9,25607,NO,60,,,,,,8,6,4,
9,25625,NO,60,,,,,,8,10,10,
9,25656,NO,30,,,,,,1,7,2,
9,25676,NO,60,,,,,,4,4,4,
9,25679,NO,0,,,,,,8,9,9,
9,25720,NO,180,,,,,,6,2,8,
9,25731,NO,40,,,,,,6,88,7,
9,25739,NO,0,,,,,,9,7,7,
9,25745,NO,60,,,,,,5,3,7,
9,25808,NO,60,,,,,,8,8,6,
9,25899,NO,60,,,,,,8,7,8,
9,25910,NO,60,,,,,,10,10,10,
9,25926,NO,45,,,,,,10,9,9,
9,25933,NO,120,,,,,,9,8,8,
9,25945,NO,270,,,,,,7,9,8,
9,25954,NO,60,,,,,,8,9,9,
9,25984,NO,30,,,,,,6,7,5,
9,26001,NO,120,,,,,,10,8,8,
9,26017,NO,5,,,,,,6,6,7,
9,26038,NO,60,,,,,,6,5,7,
9,26044,NO,30,,,,,,8,9,9,
9,26062,NO,15,,,,,,7,8,5,
9,26088,NO,60,,,,,,8,8,7,
9,26095,NO,270,,,,,,5,4,8,
9,26102,NO,60,,,,,,5,7,8,
9,26111,NO,150,,,,,,8,9,8,
9,26153,NO,120,,,,,,10,10,10,
9,26154,NO,90,,,,,,6,6,6,
9,26523,NO,60,,,,,,8,7,2,
9,26561,NO,30,,,,,,8,7,7,
9,26568,NO,60,,,,,,8,7,9,
9,26636,NO,45,,,,,,7,8,8,
9,26651,NO,30,,,,,,7,9,7,
9,26652,NO,180,,,,,,8,10,8,
9,26796,NO,60,,,,,,8,3,8,
9,26857,NO,60,,,,,,8,5,5,
9,26894,NO,180,,,,,,8,7,8,
9,26908,NO,120,,,,,,9,9,9,
9,26933,NO,120,,,,,,9,7,6,
9,26977,NO,60,,,,,,8,7,7,
9,26991,NO,90,,,,,,8,6,7,
9,27043,NO,60,,,,,,9,7,8,
9,27062,NO,841,,,,,,8,8,6,
9,27078,NO,8888,,,,,,9,9,10,
9,27092,NO,240,,,,,,10,10,6,
9,27095,NO,558,,,,,,9,8,8,
9,27129,NO,30,,,,,,7,7,7,
9,27153,NO,90,,,,,,7,8,8,
9,27161,NO,90,,,,,,88,6,5,
9,27310,NO,40,,,,,,5,8,9,
9,27398,NO,0,,,,,,7,6,6,
9,27424,NO,30,,,,,,10,9,9,
9,27442,NO,30,,,,,,10,9,10,
9,27447,NO,30,,,,,,6,7,7,
9,27476,NO,60,,,,,,9,6,3,
9,27487,NO,60,,,,,,9,3,9,
9,27522,NO,60,,,,,,7,8,7,
9,27574,NO,90,,,,,,9,8,7,
9,27582,NO,15,,,,,,10,8,9,
9,27677,NO,120,,,,,,10,9,10,
9,27724,NO,90,,,,,,8,8,8,
9,27741,NO,15,,,,,,10,9,8,
9,27742,NO,15,,,,,,7,10,8,
9,27744,NO,60,,,,,,7,6,6,
9,27758,NO,150,,,,,,9,9,8,
9,27851,NO,30,,,,,,8,9,9,
9,27868,NO,971,,,,,,7,8,10,
9,27878,NO,30,,,,,,7,7,8,
9,27913,NO,60,,,,,,9,10,10,
9,27916,NO,30,,,,,,6,7,8,
9,27922,NO,150,,,,,,9,7,4,
9,27945,NO,120,,,,,,9,8,9,
9,27954,NO,60,,,,,,7,10,9,
9,27962,NO,150,,,,,,8,8,8,
9,27973,NO,120,,,,,,8,5,9,
9,27976,NO,10,,,,,,8,8,8,
9,27982,NO,10,,,,,,6,7,7,
9,28013,NO,30,,,,,,8,8,8,
9,28014,NO,120,,,,,,9,10,9,
9,28018,NO,60,,,,,,6,6,6,
9,28043,NO,120,,,,,,9,7,9,
9,28096,NO,60,,,,,,2,7,7,
9,28098,NO,10,,,,,,5,9,9,
9,28100,NO,10,,,,,,4,5,4,
9,28131,NO,30,,,,,,10,5,5,
9,28147,NO,60,,,,,,88,10,10,
9,28219,NO,20,,,,,,6,2,2,
9,28344,NO,60,,,,,,8,8,6,
9,28359,NO,360,,,,,,9,8,9,
9,28366,NO,30,,,,,,9,10,7,
9,28407,NO,90,,,,,,7,8,10,
9,28410,NO,60,,,,,,5,4,5,
9,28430,NO,180,,,,,,8,8,6,
9,28448,NO,60,,,,,,7,7,7,
9,28535,NO,10,,,,,,8,9,9,
9,28607,NO,60,,,,,,6,9,9,
9,28613,NO,20,,,,,,10,8,10,
9,28666,NO,30,,,,,,7,6,6,
9,28673,NO,15,,,,,,7,6,4,
9,28816,NO,30,,,,,,4,8,4,
9,28837,NO,60,,,,,,8,9,8,
9,28857,NO,180,,,,,,9,8,7,
9,28886,NO,10,,,,,,8,9,8,
9,28919,NO,210,,,,,,8,8,8,
9,28939,NO,90,,,,,,8,7,7,
9,28943,NO,60,,,,,,9,8,9,
9,28945,NO,300,,,,,,8,7,7,
9,29037,NO,30,,,,,,7,8,8,
9,29047,NO,45,,,,,,4,3,4,
9,29095,NO,30,,,,,,7,8,7,
9,29097,NO,150,,,,,,8,8,7,
9,29131,NO,60,,,,,,9,5,8,
9,29245,NO,270,,,,,,5,5,8,
9,29255,NO,608,,,,,,3,4,4,
9,29295,NO,270,,,,,,10,10,10,
9,29334,NO,15,,,,,,6,9,10,
9,29335,NO,90,,,,,,7,7,6,
9,29344,NO,2,,,,,,10,10,10,
9,29364,NO,120,,,,,,6,3,5,
9,29365,NO,30,,,,,,10,8,8,
9,29390,NO,0,,,,,,8,7,8,
9,29423,NO,60,,,,,,9,7,7,
9,29440,NO,60,,,,,,5,6,3,
9,29463,NO,30,,,,,,8,10,9,
9,29498,NO,8888,,,,,,5,8,7,
9,29507,NO,30,,,,,,7,9,8,
9,29551,NO,120,,,,,,8,7,7,
9,29569,NO,180,,,,,,8,8,8,
9,29598,NO,60,,,,,,7,7,7,
9,29615,NO,8888,,,,,,10,8,8,
9,29647,NO,60,,,,,,9,9,7,
9,29678,NO,30,,,,,,8,10,7,
9,29758,NO,60,,,,,,5,3,6,
9,29790,NO,60,,,,,,9,7,8,
9,29831,NO,30,,,,,,10,9,8,
9,29868,NO,120,,,,,,7,8,7,
9,29876,NO,30,,,,,,10,7,6,
9,30089,NO,60,,,,,,8,8,8,
9,30118,NO,30,,,,,,7,88,7,
9,30119,NO,947,,,,,,7,8,9,
9,30129,NO,20,,,,,,10,10,10,
9,30164,NO,30,,,,,,10,9,10,
9,30213,NO,120,,,,,,9,7,7,
9,30247,NO,75,,,,,,9,9,9,
9,30289,NO,330,,,,,,8,9,8,
9,30293,NO,10,,,,,,10,8,6,
9,30311,NO,10,,,,,,9,8,8,
9,30324,NO,120,,,,,,9,8,10,
9,30394,NO,30,,,,,,6,9,7,
9,30794,NO,60,,,,,,7,7,8,
9,30848,NO,0,,,,,,10,9,9,
9,30857,NO,120,,,,,,7,7,8,
9,30865,NO,120,,,,,,8,6,8,
9,30867,NO,120,,,,,,8,6,6,
9,30868,NO,20,,,,,,6,7,6,
9,30973,NO,30,,,,,,6,8,8,
9,30990,NO,866,,,,,,10,10,6,
9,31084,NO,30,,,,,,8,7,6,
9,31145,NO,30,,,,,,6,6,4,
9,31186,NO,60,,,,,,3,4,7,
9,31213,NO,120,,,,,,9,8,8,
9,31233,NO,60,,,,,,8,8,7,
9,31241,NO,60,,,,,,5,5,8,
9,31244,NO,30,,,,,,3,7,7,
9,31256,NO,60,,,,,,9,9,10,
9,31279,NO,15,,,,,,10,10,8,
9,31316,NO,90,,,,,,9,9,9,
9,31318,NO,20,,,,,,7,5,7,
9,31354,NO,60,,,,,,3,3,6,
9,31374,NO,120,,,,,,7,8,4,
9,31377,NO,30,,,,,,8,5,5,
9,31397,NO,60,,,,,,6,6,8,
9,31440,NO,15,,,,,,8,9,6,
9,31450,NO,45,,,,,,9,9,8,
9,31468,NO,120,,,,,,8,6,7,
9,31486,NO,20,,,,,,7,8,8,
9,31492,NO,600,,,,,,8,7,8,
9,31496,NO,60,,,,,,9,8,8,
9,31548,NO,5,,,,,,10,10,10,
9,31635,NO,60,,,,,,6,8,6,
9,31656,NO,15,,,,,,8,8,9,
9,31724,NO,150,,,,,,6,9,7,
9,31793,NO,30,,,,,,4,7,8,
9,31797,NO,180,,,,,,4,3,5,
9,31804,NO,15,,,,,,9,10,10,
9,31833,NO,30,,,,,,8,7,8,
9,31837,NO,540,,,,,,9,8,10,
9,31852,NO,240,,,,,,8,7,8,
9,31855,NO,30,,,,,,10,8,9,
9,31887,NO,30,,,,,,6,8,7,
9,31920,NO,20,,,,,,7,7,7,
9,31924,NO,16,,,,,,8,88,3,
9,31977,NO,90,,,,,,8,7,7,
9,32029,NO,45,,,,,,10,3,6,
9,32059,NO,20,,,,,,8,9,9,
9,32074,NO,30,,,,,,7,5,4,
9,32090,NO,20,,,,,,6,10,6,
9,32152,NO,30,,,,,,8,4,8,
9,32233,NO,150,,,,,,8,8,9,
9,32262,NO,60,,,,,,8,4,4,
9,32274,NO,10,,,,,,8,7,8,
9,32302,NO,180,,,,,,8,8,9,
9,32324,NO,60,,,,,,7,7,7,
9,32328,NO,60,,,,,,8,6,7,
9,32352,NO,60,,,,,,7,9,8,
9,32451,NO,30,,,,,,10,7,7,
9,32455,NO,40,,,,,,8,8,7,
9,32478,NO,120,,,,,,8,88,8,
9,32515,NO,3,,,,,,6,8,7,
9,32516,NO,30,,,,,,9,9,9,
9,32560,NO,90,,,,,,10,10,9,
9,32598,NO,120,,,,,,8,9,8,
9,32619,NO,120,,,,,,10,8,10,
9,32641,NO,140,,,,,,2,9,9,
9,32682,NO,330,,,,,,7,7,7,
9,32784,NO,120,,,,,,6,7,8,
9,32895,NO,60,,,,,,8,8,8,
9,32943,NO,90,,,,,,8,8,9,
9,32947,NO,15,,,,,,7,8,8,
9,32953,NO,45,,,,,,6,7,7,
9,32969,NO,60,,,,,,6,6,6,
9,33108,NO,8888,,,,,,7,7,5,
9,33116,NO,30,,,,,,8,3,6,
9,33123,NO,8888,,,,,,8,6,7,
9,33134,NO,120,,,,,,5,7,5,
9,33140,NO,30,,,,,,9,6,8,
9,33177,NO,120,,,,,,5,9,8,
9,33213,NO,120,,,,,,10,3,9,
9,33319,NO,60,,,,,,9,9,9,
9,33337,NO,15,,,,,,7,7,7,
9,33352,NO,210,,,,,,6,6,4,
9,33392,NO,150,,,,,,5,7,6,
9,33436,NO,45,,,,,,8,6,6,
9,33452,NO,30,,,,,,8,8,8,
9,33461,NO,120,,,,,,9,8,8,
9,33463,NO,150,,,,,,8,8,7,
9,33472,NO,150,,,,,,5,88,4,
9,33519,NO,270,,,,,,10,5,10,
9,33543,NO,120,,,,,,9,88,88,
9,33577,NO,60,,,,,,8,5,8,
9,33638,NO,120,,,,,,8,8,8,
9,33653,NO,120,,,,,,10,9,8,
9,33697,NO,120,,,,,,6,7,9,
9,33750,NO,240,,,,,,8,6,10,
9,33765,NO,60,,,,,,6,10,10,
9,33814,NO,120,,,,,,8,8,8,
9,33833,NO,60,,,,,,5,7,6,
9,33874,NO,10,,,,,,6,7,9,
9,33891,NO,600,,,,,,6,7,7,
9,33894,NO,150,,,,,,10,8,8,
9,33979,NO,60,,,,,,8,8,9,
9,34000,NO,240,,,,,,5,8,4,
9,34039,NO,30,,,,,,9,9,8,
9,34045,NO,30,,,,,,88,7,6,
9,34082,NO,60,,,,,,8,10,5,
9,34103,NO,120,,,,,,4,9,7,
9,34105,NO,790,,,,,,7,9,7,
9,34118,NO,60,,,,,,8,8,5,
9,34120,NO,180,,,,,,10,7,7,
9,34190,NO,90,,,,,,6,7,8,
9,34194,NO,180,,,,,,9,9,9,
9,34205,NO,10,,,,,,3,1,3,
9,34323,NO,678,,,,,,8,7,7,
9,34395,NO,60,,,,,,6,7,7,
9,34403,NO,90,,,,,,7,7,8,
9,34514,NO,30,,,,,,8,9,10,
