cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,lrscale,prtvtcfr,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
FR,ESS1-8e01,1.0,12.12.2018,159509,ESS8e02_1,8,2.1,665,0.55545699596405,0.551197052001953,2.629525652,77,66,6,5,1,8,1,2,5,4,1,3,5,1,2,2,6,1,2,2,3,2,5
FR,ESS1-8e01,1.0,12.12.2018,159510,ESS8e02_1,8,2.1,668,2.2218279838562,1.53667771816254,2.629525652,6,2,4,5,3,1,2,4,1,4,2,3,1,2,4,5,2,1,2,2,2,3,5
FR,ESS1-8e01,1.0,12.12.2018,159511,ESS8e02_1,8,2.1,670,0.554506957530975,0.580986142158508,2.629525652,7,66,5,4,2,1,1,2,1,1,5,1,1,2,2,1,5,1,2,1,3,1,5
FR,ESS1-8e01,1.0,12.12.2018,159512,ESS8e02_1,8,2.1,673,0.554506957530975,0.801055014133453,2.629525652,9,66,2,6,3,4,4,2,4,1,1,2,1,1,5,1,4,5,5,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159513,ESS8e02_1,8,2.1,674,0.554506957530975,0.580986142158508,2.629525652,6,66,1,4,3,2,2,5,1,4,2,3,2,3,4,1,5,1,3,3,3,1,5
FR,ESS1-8e01,1.0,12.12.2018,159514,ESS8e02_1,8,2.1,677,1.66352081298828,1.19487702846527,2.629525652,2,9,1,5,1,3,2,1,2,1,1,1,4,3,2,2,2,2,2,1,2,3,1
FR,ESS1-8e01,1.0,12.12.2018,159515,ESS8e02_1,8,2.1,678,1.10901391506195,1.20399856567383,2.629525652,9,10,3,4,1,3,1,1,5,3,2,2,3,1,4,1,4,1,4,1,2,1,1
FR,ESS1-8e01,1.0,12.12.2018,159516,ESS8e02_1,8,2.1,680,1.10901391506195,0.809862911701202,2.629525652,5,9,4,4,1,4,4,4,4,2,4,3,4,4,4,1,5,1,4,2,2,3,3
FR,ESS1-8e01,1.0,12.12.2018,159517,ESS8e02_1,8,2.1,682,0.554506957530975,0.580986142158508,2.629525652,10,10,2,6,1,4,1,4,5,1,1,1,1,1,4,1,6,1,5,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159518,ESS8e02_1,8,2.1,683,0.554506957530975,0.580986142158508,2.629525652,3,66,2,6,1,2,2,5,2,1,1,5,2,1,5,1,6,1,4,1,1,2,4
FR,ESS1-8e01,1.0,12.12.2018,159519,ESS8e02_1,8,2.1,684,2.2180278301239,1.6197258234024,2.629525652,2,66,3,5,2,2,2,2,4,2,2,2,1,2,5,2,4,2,5,2,2,4,2
FR,ESS1-8e01,1.0,12.12.2018,159520,ESS8e02_1,8,2.1,686,1.10901391506195,1.27068495750427,2.629525652,8,66,1,1,1,1,1,1,5,2,1,1,1,1,1,1,2,5,2,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159521,ESS8e02_1,8,2.1,688,0.554506957530975,0.404931455850601,2.629525652,8,66,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
FR,ESS1-8e01,1.0,12.12.2018,159522,ESS8e02_1,8,2.1,690,1.10901391506195,1.20399856567383,2.629525652,5,66,2,4,1,1,1,1,1,1,1,1,5,1,1,1,4,1,1,1,1,6,1
FR,ESS1-8e01,1.0,12.12.2018,159523,ESS8e02_1,8,2.1,691,0.554506957530975,0.601999282836914,2.629525652,5,2,1,6,1,4,6,4,6,1,1,1,1,4,6,3,6,1,4,1,1,4,4
FR,ESS1-8e01,1.0,12.12.2018,159524,ESS8e02_1,8,2.1,693,0.550782978534698,0.516248464584351,2.629525652,2,66,2,6,1,6,6,4,6,2,1,1,2,5,6,5,6,2,4,1,2,2,5
FR,ESS1-8e01,1.0,12.12.2018,159525,ESS8e02_1,8,2.1,695,0.550782978534698,0.516248464584351,2.629525652,8,66,4,5,2,4,2,3,3,3,2,1,3,2,3,2,5,3,4,1,1,2,2
FR,ESS1-8e01,1.0,12.12.2018,159526,ESS8e02_1,8,2.1,696,0.550782978534698,0.516248464584351,2.629525652,5,5,4,3,4,4,3,2,4,4,2,3,3,2,5,5,5,2,1,2,4,4,4
FR,ESS1-8e01,1.0,12.12.2018,159527,ESS8e02_1,8,2.1,700,1.1015659570694,1.4509449005127,2.629525652,7,66,1,6,1,6,1,1,4,1,1,1,1,1,6,1,4,1,6,1,3,1,1
FR,ESS1-8e01,1.0,12.12.2018,159528,ESS8e02_1,8,2.1,701,0.550782978534698,0.516248464584351,2.629525652,5,66,2,5,2,5,1,4,3,4,3,2,3,3,3,2,2,3,5,3,3,3,3
FR,ESS1-8e01,1.0,12.12.2018,159529,ESS8e02_1,8,2.1,704,1.1199254989624,1.0876716375351,2.629525652,8,10,2,5,1,2,2,5,5,2,2,4,2,2,5,2,5,2,2,2,5,5,5
FR,ESS1-8e01,1.0,12.12.2018,159530,ESS8e02_1,8,2.1,706,0.559962749481201,0.348782241344452,2.629525652,5,77,3,5,1,5,3,3,5,3,3,3,3,3,4,3,4,3,3,3,3,3,3
FR,ESS1-8e01,1.0,12.12.2018,159531,ESS8e02_1,8,2.1,707,1.1199254989624,0.739132165908813,2.629525652,5,11,4,5,2,5,5,5,5,2,3,3,2,3,5,5,5,3,5,3,3,5,5
FR,ESS1-8e01,1.0,12.12.2018,159532,ESS8e02_1,8,2.1,710,1.1199254989624,1.04970514774323,2.629525652,3,9,1,6,1,5,1,1,5,2,1,1,1,1,3,1,6,1,3,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159533,ESS8e02_1,8,2.1,713,1.1015659570694,0.800117492675781,2.629525652,8,9,5,5,1,4,5,5,4,3,2,4,1,1,4,1,5,2,4,1,2,3,4
FR,ESS1-8e01,1.0,12.12.2018,159534,ESS8e02_1,8,2.1,714,1.65234899520874,1.07943260669708,2.629525652,4,9,2,5,1,5,2,2,5,2,2,2,2,1,5,2,2,5,5,2,1,4,5
FR,ESS1-8e01,1.0,12.12.2018,159535,ESS8e02_1,8,2.1,715,0.550782978534698,0.353911876678467,2.629525652,2,66,1,6,1,1,4,1,6,1,2,1,1,1,1,6,3,5,4,1,1,6,1
FR,ESS1-8e01,1.0,12.12.2018,159536,ESS8e02_1,8,2.1,719,0.550782978534698,0.711795806884766,2.629525652,88,66,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
FR,ESS1-8e01,1.0,12.12.2018,159537,ESS8e02_1,8,2.1,720,0.550782978534698,0.516248464584351,2.629525652,7,88,5,2,1,5,1,1,5,4,3,1,2,1,3,3,1,1,1,3,3,3,1
FR,ESS1-8e01,1.0,12.12.2018,159538,ESS8e02_1,8,2.1,721,0.550782978534698,0.534920573234558,2.629525652,8,2,4,6,1,4,1,5,5,2,1,2,2,1,5,4,5,2,1,1,2,2,1
FR,ESS1-8e01,1.0,12.12.2018,159539,ESS8e02_1,8,2.1,722,1.1015659570694,0.800117492675781,2.629525652,5,9,1,5,1,2,1,6,3,1,4,3,5,1,5,1,4,1,5,1,1,1,4
FR,ESS1-8e01,1.0,12.12.2018,159540,ESS8e02_1,8,2.1,725,1.1015659570694,0.719621896743774,2.629525652,4,9,2,5,3,4,3,3,5,2,3,2,2,2,4,4,5,3,5,3,2,5,4
FR,ESS1-8e01,1.0,12.12.2018,159541,ESS8e02_1,8,2.1,728,1.1015659570694,1.06984114646912,2.629525652,10,10,2,4,2,2,2,2,2,2,2,2,1,2,2,2,5,2,2,2,1,2,2
FR,ESS1-8e01,1.0,12.12.2018,159542,ESS8e02_1,8,2.1,729,1.1199254989624,1.0876716375351,2.629525652,6,10,4,5,2,3,2,4,1,1,1,4,2,4,4,2,5,1,4,2,2,2,4
FR,ESS1-8e01,1.0,12.12.2018,159543,ESS8e02_1,8,2.1,730,0.559962749481201,0.548456788063049,2.629525652,88,66,3,4,3,4,5,4,5,4,3,3,3,3,5,5,5,2,4,3,4,5,3
FR,ESS1-8e01,1.0,12.12.2018,159544,ESS8e02_1,8,2.1,732,0.559962689876556,0.365807920694351,2.629525652,4,7,2,4,4,2,2,2,3,2,2,4,2,2,4,4,4,2,4,4,2,2,4
FR,ESS1-8e01,1.0,12.12.2018,159545,ESS8e02_1,8,2.1,733,0.559962689876556,0.406726449728012,2.629525652,7,66,3,4,2,4,3,4,2,2,3,4,3,3,4,4,5,3,3,3,2,3,4
FR,ESS1-8e01,1.0,12.12.2018,159546,ESS8e02_1,8,2.1,734,1.11992537975311,0.937775790691376,2.629525652,5,66,2,6,1,3,4,1,5,2,2,1,2,2,5,3,4,2,5,2,3,2,1
FR,ESS1-8e01,1.0,12.12.2018,159547,ESS8e02_1,8,2.1,735,1.11992537975311,0.813452899456024,2.629525652,7,2,1,6,2,4,1,1,6,1,1,1,1,1,6,1,6,1,6,1,1,1,4
FR,ESS1-8e01,1.0,12.12.2018,159548,ESS8e02_1,8,2.1,736,2.79981327056885,4,2.629525652,10,66,2,5,2,5,2,5,5,2,2,4,4,2,5,2,5,2,3,4,5,2,5
FR,ESS1-8e01,1.0,12.12.2018,159549,ESS8e02_1,8,2.1,737,1.11992537975311,1.0876716375351,2.629525652,5,88,3,5,3,5,3,5,2,2,2,2,3,3,5,3,4,3,5,3,2,4,5
FR,ESS1-8e01,1.0,12.12.2018,159550,ESS8e02_1,8,2.1,738,1.11992537975311,1.04970514774323,2.629525652,7,88,2,4,4,1,1,5,2,1,1,4,3,1,5,1,5,1,5,1,1,4,4
FR,ESS1-8e01,1.0,12.12.2018,159551,ESS8e02_1,8,2.1,741,0.554506957530975,0.450226068496704,2.629525652,2,9,2,6,3,5,3,3,3,3,1,5,5,1,5,2,6,1,6,2,2,2,5
FR,ESS1-8e01,1.0,12.12.2018,159552,ESS8e02_1,8,2.1,742,0.554506957530975,0.450226068496704,2.629525652,5,9,4,5,3,5,3,3,3,1,1,5,1,1,5,1,5,1,5,1,1,3,4
FR,ESS1-8e01,1.0,12.12.2018,159553,ESS8e02_1,8,2.1,745,1.10901391506195,1.21422934532166,2.629525652,7,66,1,1,1,1,3,1,3,1,2,1,1,1,1,1,5,1,5,1,4,1,1
FR,ESS1-8e01,1.0,12.12.2018,159554,ESS8e02_1,8,2.1,746,1.10901391506195,1.21422934532166,2.629525652,10,66,3,3,3,5,4,4,2,4,4,1,1,3,5,2,5,5,4,2,3,4,3
FR,ESS1-8e01,1.0,12.12.2018,159555,ESS8e02_1,8,2.1,747,0.554506957530975,0.580986142158508,2.629525652,4,9,1,6,3,3,2,2,3,2,2,2,2,2,2,2,5,2,5,1,1,4,3
FR,ESS1-8e01,1.0,12.12.2018,159556,ESS8e02_1,8,2.1,749,1.10901391506195,1.60211002826691,2.629525652,5,66,2,5,1,2,2,5,5,2,2,2,2,2,2,2,5,5,3,2,3,5,4
FR,ESS1-8e01,1.0,12.12.2018,159557,ESS8e02_1,8,2.1,750,1.10901391506195,1.60211002826691,2.629525652,2,66,2,5,2,2,1,2,5,3,2,4,1,1,5,3,5,1,1,1,1,5,5
FR,ESS1-8e01,1.0,12.12.2018,159558,ESS8e02_1,8,2.1,751,1.10901391506195,0.809862911701202,2.629525652,5,9,4,5,4,2,2,1,4,2,3,1,3,2,4,2,3,3,3,2,1,2,2
FR,ESS1-8e01,1.0,12.12.2018,159559,ESS8e02_1,8,2.1,752,0.554506957530975,0.635342478752136,2.629525652,3,7,1,5,1,5,1,2,4,1,1,2,4,1,6,2,5,5,5,3,2,4,5
FR,ESS1-8e01,1.0,12.12.2018,159560,ESS8e02_1,8,2.1,753,1.10901391506195,0.809862911701202,2.629525652,5,2,3,5,4,4,3,4,4,3,4,2,3,2,4,1,5,3,4,3,1,4,3
FR,ESS1-8e01,1.0,12.12.2018,159561,ESS8e02_1,8,2.1,754,1.66352081298828,1.45015490055084,2.629525652,5,66,4,6,1,1,1,1,6,1,1,1,1,4,4,1,4,1,1,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159562,ESS8e02_1,8,2.1,756,1.10255408287048,1.13010895252228,2.629525652,5,66,1,6,1,2,1,3,4,1,1,1,1,1,6,1,6,1,5,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159563,ESS8e02_1,8,2.1,758,0.551277041435242,0.726123154163361,2.629525652,5,66,4,6,1,5,4,2,5,2,2,4,2,2,4,4,5,2,5,2,2,2,3
FR,ESS1-8e01,1.0,12.12.2018,159564,ESS8e02_1,8,2.1,760,1.10255408287048,1.42486882209778,2.629525652,1,66,1,5,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159565,ESS8e02_1,8,2.1,762,0.55802845954895,0.811043560504913,2.629525652,5,66,1,3,1,1,3,1,3,1,1,1,1,1,3,1,1,2,3,1,3,3,1
FR,ESS1-8e01,1.0,12.12.2018,159566,ESS8e02_1,8,2.1,763,0.55802845954895,0.569522440433502,2.629525652,5,2,8,6,1,5,1,2,2,2,1,4,6,2,4,2,6,1,5,1,2,2,5
FR,ESS1-8e01,1.0,12.12.2018,159567,ESS8e02_1,8,2.1,764,0.55802845954895,0.569522440433502,2.629525652,4,10,1,2,1,4,1,2,2,5,2,2,5,2,5,2,2,1,5,2,2,2,5
FR,ESS1-8e01,1.0,12.12.2018,159568,ESS8e02_1,8,2.1,766,0.555439829826355,0.406934648752213,2.629525652,4,9,3,5,1,2,5,4,3,1,3,4,3,1,5,2,5,5,5,2,3,4,3
FR,ESS1-8e01,1.0,12.12.2018,159569,ESS8e02_1,8,2.1,770,0.555439829826355,0.566880226135254,2.629525652,88,66,3,5,1,6,2,2,5,1,1,1,1,1,4,2,5,1,4,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159570,ESS8e02_1,8,2.1,775,1.11087965965271,1.56321263313293,2.629525652,10,66,4,4,4,5,4,5,3,4,4,2,3,5,5,3,5,4,5,3,4,5,2
FR,ESS1-8e01,1.0,12.12.2018,159571,ESS8e02_1,8,2.1,776,1.11087965965271,0.79831862449646,2.629525652,8,66,4,4,1,4,1,5,5,2,2,2,5,4,4,1,5,3,5,4,2,5,2
FR,ESS1-8e01,1.0,12.12.2018,159572,ESS8e02_1,8,2.1,777,0.555439829826355,0.471648901700974,2.629525652,10,66,5,5,1,4,1,5,3,3,1,3,2,2,5,5,5,1,4,1,1,4,4
FR,ESS1-8e01,1.0,12.12.2018,159573,ESS8e02_1,8,2.1,778,1.11087965965271,1.17476713657379,2.629525652,5,10,1,5,1,1,1,2,2,2,2,2,2,2,2,1,3,2,2,1,1,2,3
FR,ESS1-8e01,1.0,12.12.2018,159574,ESS8e02_1,8,2.1,779,0.555439829826355,0.471648901700974,2.629525652,3,88,3,3,1,3,1,2,2,2,1,1,3,1,3,1,3,2,1,1,1,1,1
FR,ESS1-8e01,1.0,12.12.2018,159575,ESS8e02_1,8,2.1,781,1.11087965965271,0.87859034538269,2.629525652,0,66,3,5,2,3,1,4,3,2,4,3,2,1,3,1,5,2,3,1,1,1,3
FR,ESS1-8e01,1.0,12.12.2018,159576,ESS8e02_1,8,2.1,782,0.555439829826355,0.587383568286896,2.629525652,8,66,5,5,3,3,5,4,3,4,2,2,2,5,4,5,3,4,5,1,4,4,4
FR,ESS1-8e01,1.0,12.12.2018,159577,ESS8e02_1,8,2.1,784,1.11087965965271,1.61456203460693,2.629525652,4,66,2,5,3,1,1,2,6,4,4,3,1,2,2,2,5,2,1,1,4,2,4
FR,ESS1-8e01,1.0,12.12.2018,159578,ESS8e02_1,8,2.1,785,1.11087965965271,1.17476713657379,2.629525652,8,66,3,5,2,2,2,3,4,3,2,3,3,4,5,2,5,5,5,3,1,4,3
FR,ESS1-8e01,1.0,12.12.2018,159579,ESS8e02_1,8,2.1,786,1.11087965965271,0.943297803401947,2.629525652,88,66,3,5,2,4,1,2,5,4,4,2,2,2,4,2,2,4,4,2,4,4,2
FR,ESS1-8e01,1.0,12.12.2018,159580,ESS8e02_1,8,2.1,788,1.11087965965271,1.13376045227051,2.629525652,6,66,1,5,1,5,1,3,5,5,1,2,4,3,5,1,5,1,1,1,1,3,3
FR,ESS1-8e01,1.0,12.12.2018,159581,ESS8e02_1,8,2.1,791,1.12124145030975,0.732475519180298,2.629525652,7,3,1,5,1,1,1,1,6,1,1,4,1,4,6,1,3,1,6,1,1,3,6
FR,ESS1-8e01,1.0,12.12.2018,159582,ESS8e02_1,8,2.1,793,0.560620725154877,0.525469481945038,2.629525652,4,66,8,5,3,5,2,4,8,3,1,2,3,2,6,1,6,1,2,1,1,4,5
FR,ESS1-8e01,1.0,12.12.2018,159583,ESS8e02_1,8,2.1,795,1.12124145030975,0.814408540725708,2.629525652,5,13,1,5,2,2,2,3,5,2,2,2,2,2,2,2,2,2,2,1,3,2,2
FR,ESS1-8e01,1.0,12.12.2018,159584,ESS8e02_1,8,2.1,796,1.12124145030975,1.05093896389008,2.629525652,5,13,4,5,3,2,3,5,4,3,3,2,4,4,5,2,4,5,2,2,1,4,3
FR,ESS1-8e01,1.0,12.12.2018,159585,ESS8e02_1,8,2.1,800,1.12124133110046,1.05093860626221,2.629525652,5,10,4,6,3,6,2,2,3,2,1,5,1,2,5,2,5,2,3,1,1,2,2
FR,ESS1-8e01,1.0,12.12.2018,159586,ESS8e02_1,8,2.1,802,1.12124133110046,0.698383808135986,2.629525652,4,9,2,5,1,3,4,4,2,1,2,2,3,1,4,3,5,3,3,1,1,3,4
FR,ESS1-8e01,1.0,12.12.2018,159587,ESS8e02_1,8,2.1,803,1.6818619966507,2.17352867126465,2.629525652,7,66,1,3,4,5,4,4,5,4,3,4,5,4,4,6,4,3,1,3,4,4,3
FR,ESS1-8e01,1.0,12.12.2018,159588,ESS8e02_1,8,2.1,804,1.12124133110046,0.938877284526825,2.629525652,6,14,3,6,1,6,5,4,6,1,1,1,3,3,6,5,4,1,5,2,5,4,3
FR,ESS1-8e01,1.0,12.12.2018,159589,ESS8e02_1,8,2.1,805,0.558923065662384,0.605129539966583,2.629525652,1,6,3,6,2,5,3,5,6,3,2,5,1,3,5,4,6,1,5,2,1,4,5
FR,ESS1-8e01,1.0,12.12.2018,159590,ESS8e02_1,8,2.1,807,0.558923065662384,0.605129539966583,2.629525652,4,9,3,6,1,4,3,4,4,4,1,1,1,1,5,3,6,1,5,1,1,4,6
FR,ESS1-8e01,1.0,12.12.2018,159591,ESS8e02_1,8,2.1,808,0.558923065662384,0.485898375511169,2.629525652,88,66,3,4,3,2,1,2,6,5,5,4,4,2,5,2,2,2,4,5,3,4,4
FR,ESS1-8e01,1.0,12.12.2018,159592,ESS8e02_1,8,2.1,809,1.67676913738251,1.4576952457428,2.629525652,7,10,5,5,1,4,5,4,1,3,5,2,3,2,4,2,5,2,4,1,3,3,2
FR,ESS1-8e01,1.0,12.12.2018,159593,ESS8e02_1,8,2.1,810,1.11784613132477,1.21025907993317,2.629525652,88,66,3,5,2,3,3,4,5,3,3,5,3,3,5,3,6,3,5,3,4,3,6
FR,ESS1-8e01,1.0,12.12.2018,159594,ESS8e02_1,8,2.1,813,1.11784613132477,1.21025907993317,2.629525652,3,9,2,6,2,4,2,4,3,2,4,3,4,2,4,2,5,1,3,2,1,5,4
FR,ESS1-8e01,1.0,12.12.2018,159595,ESS8e02_1,8,2.1,815,0.554502189159393,1.15125226974487,2.629525652,5,66,3,5,3,5,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4
FR,ESS1-8e01,1.0,12.12.2018,159596,ESS8e02_1,8,2.1,817,0.554502189159393,1.38370287418365,2.629525652,9,66,4,6,1,2,2,4,2,2,1,4,1,4,2,2,6,1,5,1,2,4,4
FR,ESS1-8e01,1.0,12.12.2018,159597,ESS8e02_1,8,2.1,818,0.558868110179901,0.786430835723877,2.629525652,1,66,2,5,1,5,1,2,5,1,2,2,1,2,4,1,3,1,5,2,1,6,3
FR,ESS1-8e01,1.0,12.12.2018,159598,ESS8e02_1,8,2.1,819,0.558868110179901,0.570379018783569,2.629525652,2,9,4,5,2,3,2,4,3,5,3,3,5,4,4,2,6,4,2,2,4,3,5
FR,ESS1-8e01,1.0,12.12.2018,159599,ESS8e02_1,8,2.1,822,1.09812688827515,0.744772791862488,2.629525652,4,9,3,6,2,5,3,3,3,3,3,3,3,3,5,4,5,3,3,3,1,3,4
FR,ESS1-8e01,1.0,12.12.2018,159600,ESS8e02_1,8,2.1,828,0.549063444137573,0.434252113103867,2.629525652,7,10,4,5,3,5,2,2,2,2,2,2,4,2,5,4,5,2,4,2,3,4,4
FR,ESS1-8e01,1.0,12.12.2018,159601,ESS8e02_1,8,2.1,829,1.09812688827515,0.804526269435883,2.629525652,10,66,5,6,1,5,1,4,6,1,1,6,4,1,6,6,6,4,5,1,4,2,6
FR,ESS1-8e01,1.0,12.12.2018,159602,ESS8e02_1,8,2.1,833,1.65383100509644,1.06268799304962,2.629525652,5,66,1,6,3,5,1,2,6,1,1,4,2,2,5,3,6,1,2,3,2,5,2
FR,ESS1-8e01,1.0,12.12.2018,159603,ESS8e02_1,8,2.1,834,1.10255396366119,0.923229455947876,2.629525652,7,10,2,4,3,3,1,4,3,4,5,3,5,3,2,1,6,5,3,4,5,4,3
FR,ESS1-8e01,1.0,12.12.2018,159604,ESS8e02_1,8,2.1,835,1.65383100509644,1.65653169155121,2.629525652,6,66,3,5,2,2,2,3,5,3,3,2,3,2,5,2,3,3,5,4,3,3,2
FR,ESS1-8e01,1.0,12.12.2018,159605,ESS8e02_1,8,2.1,839,1.10255396366119,1.07080018520355,2.629525652,6,12,1,5,2,2,2,3,6,1,3,4,1,2,5,1,2,2,4,1,1,3,2
FR,ESS1-8e01,1.0,12.12.2018,159606,ESS8e02_1,8,2.1,840,1.10255396366119,0.741842031478882,2.629525652,2,66,5,6,3,6,4,4,4,3,1,2,5,1,6,3,5,2,5,1,2,2,3
FR,ESS1-8e01,1.0,12.12.2018,159607,ESS8e02_1,8,2.1,841,0.551276981830597,0.535400092601776,2.629525652,5,66,3,6,2,3,5,5,4,2,2,1,3,3,5,2,3,1,2,2,5,5,2
FR,ESS1-8e01,1.0,12.12.2018,159608,ESS8e02_1,8,2.1,843,1.10255396366119,1.03342282772064,2.629525652,7,10,1,6,3,5,3,5,6,5,2,2,2,2,6,3,5,2,5,1,1,5,3
FR,ESS1-8e01,1.0,12.12.2018,159609,ESS8e02_1,8,2.1,846,1.10255408287048,0.720267832279205,2.629525652,1,12,4,5,2,5,3,2,3,2,2,2,2,2,5,2,2,5,5,2,1,4,3
FR,ESS1-8e01,1.0,12.12.2018,159610,ESS8e02_1,8,2.1,848,1.10255408287048,1.0334233045578,2.629525652,8,10,1,6,3,5,3,3,3,3,3,3,3,1,3,3,5,3,5,3,2,2,3
FR,ESS1-8e01,1.0,12.12.2018,159611,ESS8e02_1,8,2.1,853,1.10255408287048,0.720267832279205,2.629525652,5,88,4,5,4,5,3,4,5,2,1,2,6,2,5,5,2,1,1,1,1,2,3
FR,ESS1-8e01,1.0,12.12.2018,159612,ESS8e02_1,8,2.1,855,1.10255408287048,0.720267832279205,2.629525652,8,10,3,6,2,6,3,2,6,2,2,4,6,4,6,3,6,1,6,1,2,2,2
FR,ESS1-8e01,1.0,12.12.2018,159613,ESS8e02_1,8,2.1,856,1.12124133110046,0.874389171600342,2.629525652,5,15,3,5,2,4,2,4,4,2,2,2,2,3,5,8,5,2,5,2,2,8,2
FR,ESS1-8e01,1.0,12.12.2018,159614,ESS8e02_1,8,2.1,857,1.12124133110046,1.09820234775543,2.629525652,5,66,2,5,3,5,4,1,6,1,2,2,1,2,6,3,1,6,6,1,1,4,1
FR,ESS1-8e01,1.0,12.12.2018,159615,ESS8e02_1,8,2.1,859,1.12124133110046,0.732475399971008,2.629525652,4,66,2,5,2,5,5,4,6,4,4,3,1,2,5,5,4,5,5,3,4,3,4
FR,ESS1-8e01,1.0,12.12.2018,159616,ESS8e02_1,8,2.1,860,0.560620665550232,0.469438642263412,2.629525652,5,2,1,4,3,3,3,5,4,3,4,3,3,3,3,3,3,4,4,2,2,3,3
FR,ESS1-8e01,1.0,12.12.2018,159617,ESS8e02_1,8,2.1,863,0.560542464256287,0.585698962211609,2.629525652,3,88,2,5,4,5,4,6,6,4,2,5,3,2,5,3,6,5,6,4,5,5,4
FR,ESS1-8e01,1.0,12.12.2018,159618,ESS8e02_1,8,2.1,864,1.12108492851257,0.816432297229767,2.629525652,6,66,3,6,2,4,3,3,5,2,3,3,3,3,5,3,3,3,5,3,3,3,3
FR,ESS1-8e01,1.0,12.12.2018,159619,ESS8e02_1,8,2.1,865,0.560542464256287,0.585698962211609,2.629525652,2,66,4,6,3,6,4,6,6,4,5,5,1,3,6,5,6,4,5,5,5,6,4
FR,ESS1-8e01,1.0,12.12.2018,159620,ESS8e02_1,8,2.1,867,1.12108492851257,0.974611937999725,2.629525652,9,66,4,5,4,2,5,5,6,4,5,3,3,4,4,4,5,4,3,2,4,4,4
FR,ESS1-8e01,1.0,12.12.2018,159621,ESS8e02_1,8,2.1,868,0.560542464256287,1.98533833026886,2.629525652,5,9,2,5,2,3,2,4,5,2,4,2,2,1,4,4,4,2,2,2,2,2,2
FR,ESS1-8e01,1.0,12.12.2018,159622,ESS8e02_1,8,2.1,871,0.560542464256287,0.585698962211609,2.629525652,5,11,8,6,2,5,4,5,4,4,3,4,4,3,6,8,6,2,5,2,4,1,4
FR,ESS1-8e01,1.0,12.12.2018,159623,ESS8e02_1,8,2.1,875,1.12108492851257,0.907756567001343,2.629525652,0,9,1,5,1,4,3,2,3,2,1,3,4,2,4,2,5,2,5,2,2,4,4
FR,ESS1-8e01,1.0,12.12.2018,159624,ESS8e02_1,8,2.1,879,0.555767178535461,0.369590550661087,2.629525652,88,66,4,6,4,6,4,5,5,4,4,4,4,4,5,4,6,3,4,3,4,4,4
FR,ESS1-8e01,1.0,12.12.2018,159625,ESS8e02_1,8,2.1,880,0.555767178535461,0.257594406604767,2.629525652,5,2,2,5,1,4,2,2,4,2,2,1,2,2,5,2,5,1,5,1,2,1,1
FR,ESS1-8e01,1.0,12.12.2018,159626,ESS8e02_1,8,2.1,881,1.11153435707092,0.572816669940948,2.629525652,6,9,3,3,3,3,2,3,3,4,3,2,2,3,4,2,4,1,3,2,1,4,3
FR,ESS1-8e01,1.0,12.12.2018,159627,ESS8e02_1,8,2.1,882,0.555767178535461,0.265310168266296,2.629525652,88,66,1,5,4,5,3,1,6,4,2,5,2,2,4,6,5,2,5,1,4,2,4
FR,ESS1-8e01,1.0,12.12.2018,159628,ESS8e02_1,8,2.1,883,0.555767178535461,0.307502210140228,2.629525652,5,77,2,4,3,5,4,4,5,4,4,3,3,4,5,3,4,4,4,4,4,4,4
FR,ESS1-8e01,1.0,12.12.2018,159629,ESS8e02_1,8,2.1,886,1.11153435707092,0.572816669940948,2.629525652,3,9,1,4,1,5,1,4,4,1,4,2,3,2,4,3,4,4,8,2,1,4,4
FR,ESS1-8e01,1.0,12.12.2018,159630,ESS8e02_1,8,2.1,887,0.555767178535461,0.253371179103851,2.629525652,7,77,1,4,1,1,1,1,3,1,1,1,1,1,3,1,5,1,3,1,1,3,1
FR,ESS1-8e01,1.0,12.12.2018,159631,ESS8e02_1,8,2.1,888,1.11153435707092,0.772424101829529,2.629525652,7,66,3,5,4,3,4,4,4,4,4,3,4,5,4,4,5,4,4,4,4,4,4
FR,ESS1-8e01,1.0,12.12.2018,159632,ESS8e02_1,8,2.1,890,0.555767178535461,0.404168993234634,2.629525652,5,66,2,6,1,3,1,3,4,2,2,1,2,3,3,1,5,2,4,2,1,4,3
