essround,idno,cntry,prtvede1,prtvtdfr,prtvtfhu,prtvtcit,prtvtdpl,agea,domicil,eduyrs,mainact,hincsrca,hinctnta,hincfel,iincsrc,
9,35705,EE,,,,,,34,1,18,66,1,10,1,1,
9,35729,EE,,,,,,73,4,11,66,4,1,2,66,
9,35763,EE,,,,,,66,4,11,6,4,1,2,4,
9,35771,EE,,,,,,36,3,10,66,1,8,2,4,
9,35795,EE,,,,,,41,4,9,66,6,3,2,5,
9,35798,EE,,,,,,51,2,16,66,1,8,2,1,
9,35810,EE,,,,,,30,1,12,66,1,4,3,9,
9,35860,EE,,,,,,71,3,16,66,4,88,3,4,
9,35865,EE,,,,,,67,2,13,66,1,6,3,4,
9,35870,EE,,,,,,16,2,9,66,8,8,2,9,
9,35911,EE,,,,,,38,5,16,66,7,77,2,66,
9,35942,EE,,,,,,20,4,12,66,1,9,2,1,
9,35947,EE,,,,,,58,4,11,66,1,7,2,1,
9,35968,EE,,,,,,66,3,8,66,4,4,2,4,
9,35985,EE,,,,,,36,2,23,66,1,9,2,1,
9,35990,EE,,,,,,84,4,5,66,4,5,2,4,
9,36015,EE,,,,,,58,3,12,66,1,4,4,6,
9,36025,EE,,,,,,43,3,14,66,1,10,1,1,
9,36034,EE,,,,,,73,4,11,66,4,2,4,66,
9,36046,EE,,,,,,20,4,12,66,2,6,1,1,
9,36092,EE,,,,,,82,1,10,66,4,5,2,4,
9,36159,EE,,,,,,34,3,19,66,1,6,2,6,
9,36164,EE,,,,,,77,1,18,66,4,3,3,66,
9,36178,EE,,,,,,49,4,16,66,1,8,1,1,
9,36186,EE,,,,,,63,1,12,66,1,3,2,66,
9,36237,EE,,,,,,32,1,12,66,1,8,2,1,
9,36247,EE,,,,,,30,3,15,66,1,8,2,1,
9,36276,EE,,,,,,24,4,11,66,1,5,2,1,
9,36362,EE,,,,,,79,1,11,66,4,2,2,4,
9,36371,EE,,,,,,54,3,17,6,1,8,2,4,
9,36402,EE,,,,,,65,3,16,66,1,6,3,4,
9,36416,EE,,,,,,54,4,12,66,6,1,4,66,
9,36424,EE,,,,,,86,5,14,66,4,1,2,66,
9,36430,EE,,,,,,48,5,14,66,1,8,2,1,
9,36441,EE,,,,,,34,1,12,66,1,5,1,66,
9,36513,EE,,,,,,44,3,17,66,1,7,2,1,
9,36532,EE,,,,,,78,3,17,66,1,6,2,66,
9,36549,EE,,,,,,38,1,15,66,1,6,2,1,
9,36552,EE,,,,,,19,2,12,66,1,9,1,8,
9,36584,EE,,,,,,46,3,17,66,1,6,2,6,
9,36586,EE,,,,,,71,3,13,66,4,2,3,66,
9,36691,EE,,,,,,21,3,12,66,1,8,2,8,
9,36775,EE,,,,,,67,3,10,66,4,1,3,66,
9,36783,EE,,,,,,65,4,8,66,1,3,3,66,
9,36788,EE,,,,,,65,3,15,66,4,1,4,66,
9,36853,EE,,,,,,54,3,13,66,1,6,2,1,
9,36856,EE,,,,,,73,1,12,66,4,4,3,66,
9,36858,EE,,,,,,53,4,13,66,2,10,1,2,
9,36867,EE,,,,,,41,3,17,66,2,10,1,66,
9,36915,EE,,,,,,39,1,18,66,1,9,1,1,
9,36930,EE,,,,,,31,2,17,66,1,8,3,6,
9,36936,EE,,,,,,29,1,15,66,1,6,2,66,
9,37030,EE,,,,,,77,3,21,66,4,6,2,4,
9,37035,EE,,,,,,59,2,13,66,1,7,2,1,
9,37049,EE,,,,,,40,2,15,66,1,8,2,1,
9,37201,EE,,,,,,69,5,11,66,4,4,2,4,
9,37204,EE,,,,,,29,2,12,66,1,6,3,1,
9,37205,EE,,,,,,40,4,19,66,1,10,2,1,
9,37214,EE,,,,,,79,3,8,66,4,4,2,4,
9,37264,EE,,,,,,64,4,20,1,4,8,1,2,
9,37321,EE,,,,,,32,1,12,66,1,8,2,1,
9,37370,EE,,,,,,59,5,11,66,1,5,1,1,
9,37390,EE,,,,,,22,1,13,66,1,10,1,1,
9,37418,EE,,,,,,33,1,12,66,1,8,2,66,
9,37427,EE,,,,,,32,1,13,66,1,8,2,1,
9,37473,EE,,,,,,62,3,14,66,1,9,2,1,
9,37542,EE,,,,,,51,3,10,66,1,7,2,1,
9,37624,EE,,,,,,25,3,16,66,1,3,2,66,
9,37629,EE,,,,,,29,5,13,66,1,10,2,1,
9,37689,EE,,,,,,52,2,17,66,1,10,1,1,
9,37725,EE,,,,,,68,3,16,6,4,1,4,66,
9,37740,EE,,,,,,61,3,11,1,1,5,2,1,
9,37756,EE,,,,,,39,4,13,66,1,8,2,1,
9,37761,EE,,,,,,27,4,12,66,8,5,2,8,
9,37798,EE,,,,,,32,3,20,66,1,6,3,1,
9,37826,EE,,,,,,54,2,11,66,4,3,4,5,
9,37840,EE,,,,,,53,1,15,66,2,3,2,2,
9,37842,EE,,,,,,20,2,12,66,1,9,2,1,
9,37843,EE,,,,,,69,3,16,66,4,5,2,4,
9,37949,EE,,,,,,77,4,7,66,4,4,2,4,
9,38011,EE,,,,,,17,2,9,66,1,4,2,8,
9,38030,EE,,,,,,51,4,11,66,1,8,3,1,
9,38040,EE,,,,,,25,4,12,66,1,5,3,66,
9,38062,EE,,,,,,42,3,11,66,2,77,2,2,
9,38063,EE,,,,,,39,4,17,66,1,6,3,1,
9,38075,EE,,,,,,38,5,9,66,4,77,2,1,
9,38088,EE,,,,,,27,3,11,66,1,6,2,1,
9,38104,EE,,,,,,24,4,10,66,1,6,2,1,
9,38112,EE,,,,,,62,4,11,66,4,1,4,4,
9,38123,EE,,,,,,35,1,16,66,1,6,2,1,
9,38124,EE,,,,,,63,3,11,66,7,1,3,66,
9,38128,EE,,,,,,74,2,17,66,4,6,2,1,
9,38176,EE,,,,,,77,3,23,66,4,1,3,66,
9,38201,EE,,,,,,27,1,15,66,1,6,2,1,
9,38224,EE,,,,,,84,1,11,66,4,2,3,66,
9,38225,EE,,,,,,41,1,15,66,1,8,2,1,
9,38235,EE,,,,,,80,3,8,66,4,2,3,66,
9,38251,EE,,,,,,55,1,12,66,1,7,2,9,
9,38311,EE,,,,,,58,3,10,66,4,4,3,4,
9,38339,EE,,,,,,83,4,12,6,4,2,2,66,
9,38365,EE,,,,,,62,1,12,66,1,5,2,1,
9,38405,EE,,,,,,36,4,18,66,1,5,2,6,
9,38417,EE,,,,,,36,1,17,66,1,9,2,66,
9,38462,EE,,,,,,16,1,9,66,1,88,2,1,
9,38485,EE,,,,,,18,3,11,66,1,8,2,9,
9,38495,EE,,,,,,50,3,16,66,1,5,2,1,
9,38608,EE,,,,,,20,4,10,66,8,4,2,66,
9,38709,EE,,,,,,81,3,6,6,4,4,1,4,
9,38762,EE,,,,,,47,3,12,66,1,10,2,1,
9,38815,EE,,,,,,16,1,9,66,1,4,2,9,
9,38854,EE,,,,,,70,1,10,66,4,2,3,66,
9,38870,EE,,,,,,20,3,14,66,8,4,3,8,
9,38957,EE,,,,,,83,1,15,66,4,1,3,66,
9,38969,EE,,,,,,35,4,15,66,1,9,2,1,
9,38972,EE,,,,,,67,1,15,66,4,3,2,66,
9,38978,EE,,,,,,44,3,14,66,1,10,2,1,
9,39080,EE,,,,,,56,4,16,66,6,2,3,6,
9,39089,EE,,,,,,70,1,9,1,1,8,3,1,
9,39148,EE,,,,,,58,4,16,66,1,88,1,1,
9,39181,EE,,,,,,21,3,14,66,1,10,1,2,
9,39182,EE,,,,,,25,5,16,66,1,6,2,1,
9,39183,EE,,,,,,59,5,17,66,1,9,1,2,
9,39246,EE,,,,,,40,1,17,66,1,10,1,66,
9,39261,EE,,,,,,41,3,9,66,4,5,2,4,
9,39280,EE,,,,,,40,5,18,66,1,5,2,66,
9,39312,EE,,,,,,45,1,19,66,1,10,1,1,
9,39325,EE,,,,,,59,3,12,66,1,4,2,1,
9,39326,EE,,,,,,72,3,11,8,4,5,2,4,
9,39328,EE,,,,,,73,4,11,66,4,4,2,4,
9,39352,EE,,,,,,90,3,15,66,4,5,2,4,
9,39383,EE,,,,,,46,4,11,66,1,4,2,1,
9,39384,EE,,,,,,80,1,15,66,4,3,4,66,
9,39423,EE,,,,,,42,5,15,66,1,7,2,1,
9,39428,EE,,,,,,33,1,15,66,1,10,1,1,
9,39442,EE,,,,,,51,1,11,66,1,8,2,1,
9,39443,EE,,,,,,42,3,17,66,1,9,3,1,
9,39451,EE,,,,,,36,2,23,1,1,8,1,1,
9,39490,EE,,,,,,71,1,12,66,4,1,2,66,
9,39520,EE,,,,,,77,1,17,66,4,4,2,4,
9,39525,EE,,,,,,41,4,18,66,1,9,2,1,
9,39529,EE,,,,,,73,5,11,66,4,2,3,66,
9,39586,EE,,,,,,80,4,11,66,4,2,3,66,
9,39599,EE,,,,,,37,3,15,66,4,2,3,66,
9,39611,EE,,,,,,43,5,9,66,1,5,2,1,
9,39617,EE,,,,,,56,1,11,66,1,3,2,1,
9,39645,EE,,,,,,33,3,15,66,1,5,2,1,
9,39669,EE,,,,,,30,1,15,66,1,8,2,66,
9,39691,EE,,,,,,53,5,15,66,1,8,2,1,
9,39731,EE,,,,,,43,1,12,66,1,7,2,1,
9,39782,EE,,,,,,31,5,16,1,1,10,1,1,
9,39803,EE,,,,,,71,5,13,66,4,4,3,4,
9,39871,EE,,,,,,66,4,8,66,4,4,2,4,
9,39883,EE,,,,,,52,5,11,66,1,9,2,1,
9,39889,EE,,,,,,33,4,13,66,1,6,2,1,
9,39904,EE,,,,,,26,1,16,66,1,9,1,66,
9,39917,EE,,,,,,45,3,11,66,1,9,2,6,
9,39923,EE,,,,,,44,3,13,66,1,7,2,1,
9,39932,EE,,,,,,53,4,11,66,1,8,2,1,
9,39948,EE,,,,,,22,4,16,66,1,6,2,1,
9,39999,EE,,,,,,85,3,15,66,8,5,2,4,
9,40005,EE,,,,,,24,4,15,66,1,8,2,1,
9,40007,EE,,,,,,39,5,18,9,6,7,3,6,
9,40016,EE,,,,,,30,4,12,66,1,5,2,6,
9,40057,EE,,,,,,53,3,14,66,1,5,2,1,
9,40083,EE,,,,,,18,3,11,66,1,9,1,9,
9,40090,EE,,,,,,55,2,13,66,1,4,2,66,
9,40152,EE,,,,,,56,3,17,66,1,8,2,1,
9,40167,EE,,,,,,65,3,13,66,6,2,3,4,
9,40296,EE,,,,,,64,4,11,1,1,7,2,1,
9,40319,EE,,,,,,67,1,17,66,4,5,2,4,
9,40347,EE,,,,,,55,1,11,66,1,6,2,1,
9,40425,EE,,,,,,32,4,12,66,1,8,2,1,
9,40455,EE,,,,,,39,4,11,66,1,8,2,1,
9,40457,EE,,,,,,36,3,17,66,1,77,2,1,
9,40522,EE,,,,,,63,4,10,5,5,5,2,5,
9,40533,EE,,,,,,42,4,11,66,1,6,2,1,
9,40541,EE,,,,,,38,2,12,66,1,9,2,1,
9,40546,EE,,,,,,78,2,8,6,4,1,3,66,
9,40562,EE,,,,,,58,3,14,66,1,3,2,66,
9,40590,EE,,,,,,54,3,11,66,1,2,2,66,
9,40617,EE,,,,,,33,4,19,66,1,6,2,1,
9,40620,EE,,,,,,65,3,15,66,1,4,2,66,
9,40640,EE,,,,,,28,1,16,66,1,10,1,1,
9,40752,EE,,,,,,55,3,17,66,1,10,1,66,
9,40761,EE,,,,,,76,1,11,6,1,6,3,4,
9,40768,EE,,,,,,76,4,11,6,4,1,3,66,
9,40816,EE,,,,,,73,4,6,66,4,4,2,4,
9,40819,EE,,,,,,57,3,16,66,1,5,2,1,
9,40864,EE,,,,,,68,4,11,1,1,7,2,1,
9,40881,EE,,,,,,49,1,11,66,1,6,3,1,
9,40898,EE,,,,,,45,1,16,66,1,8,2,1,
9,40925,EE,,,,,,45,4,18,66,1,7,2,1,
9,40936,EE,,,,,,62,1,16,66,4,4,2,6,
9,41018,EE,,,,,,29,1,15,66,1,9,2,1,
9,41029,EE,,,,,,25,2,18,66,1,7,1,1,
9,41036,EE,,,,,,28,4,13,66,1,2,2,1,
9,41048,EE,,,,,,60,3,13,66,4,5,2,4,
9,41064,EE,,,,,,76,2,17,66,4,3,2,66,
9,41076,EE,,,,,,50,1,13,8,6,1,2,66,
9,41109,EE,,,,,,46,1,16,66,1,8,2,1,
9,41134,EE,,,,,,52,3,11,66,1,5,2,5,
9,41193,EE,,,,,,70,1,13,66,4,3,3,4,
9,41237,EE,,,,,,64,1,16,66,1,9,1,1,
9,41240,EE,,,,,,21,2,12,66,1,6,1,9,
9,41266,EE,,,,,,18,4,11,66,1,7,2,9,
9,41286,EE,,,,,,67,5,9,66,4,3,2,4,
9,41287,EE,,,,,,81,3,17,1,2,6,2,66,
9,41317,EE,,,,,,63,1,16,66,1,77,2,66,
9,41342,EE,,,,,,66,3,15,66,1,4,4,66,
9,41355,EE,,,,,,40,4,9,66,1,6,1,66,
9,41360,EE,,,,,,53,1,14,66,4,1,4,66,
9,41412,EE,,,,,,77,3,8,66,4,2,2,66,
9,41538,EE,,,,,,26,3,15,2,1,8,2,1,
9,41596,EE,,,,,,50,3,11,66,1,10,1,4,
9,41609,EE,,,,,,33,1,14,66,1,7,2,1,
9,41632,EE,,,,,,67,4,10,66,4,3,2,4,
9,41655,EE,,,,,,63,1,8,66,1,7,3,4,
9,41669,EE,,,,,,72,4,11,66,4,4,3,4,
9,41710,EE,,,,,,65,3,16,1,4,4,2,1,
9,41723,EE,,,,,,87,4,7,66,4,1,3,66,
9,41741,EE,,,,,,70,3,16,66,2,9,1,2,
9,41744,EE,,,,,,39,4,14,66,1,9,2,1,
9,41761,EE,,,,,,31,1,16,66,1,7,2,1,
9,41775,EE,,,,,,31,3,17,66,1,9,1,1,
9,41779,EE,,,,,,55,1,15,66,1,8,2,1,
9,41786,EE,,,,,,39,1,18,66,1,8,2,1,
9,41820,EE,,,,,,50,4,11,66,1,3,2,1,
9,41825,EE,,,,,,65,3,13,66,4,3,3,4,
9,41838,EE,,,,,,39,2,24,66,1,10,2,1,
9,41844,EE,,,,,,89,1,19,66,4,2,4,66,
9,41870,EE,,,,,,60,1,11,1,1,6,1,2,
9,41906,EE,,,,,,22,1,15,66,1,6,2,1,
9,41927,EE,,,,,,81,3,7,66,4,4,2,4,
9,41928,EE,,,,,,15,3,8,66,1,7,2,9,
9,41974,EE,,,,,,19,3,12,1,1,10,1,1,
9,41979,EE,,,,,,65,1,11,66,4,6,2,4,
9,42049,EE,,,,,,29,4,19,66,1,9,2,6,
9,42088,EE,,,,,,84,4,8,66,4,2,3,66,
9,42101,EE,,,,,,45,4,12,66,1,6,2,1,
9,42126,EE,,,,,,18,4,11,66,8,6,2,1,
9,42153,EE,,,,,,32,4,12,66,1,7,3,1,
9,42174,EE,,,,,,73,3,11,66,4,2,2,66,
9,42177,EE,,,,,,66,4,12,66,4,1,2,66,
9,42182,EE,,,,,,89,1,17,66,4,3,2,66,
9,42211,EE,,,,,,44,5,17,66,1,7,1,1,
9,42257,EE,,,,,,71,3,16,66,4,4,2,4,
9,42284,EE,,,,,,29,1,12,66,1,10,1,1,
9,42288,EE,,,,,,45,4,12,66,1,5,2,1,
9,42345,EE,,,,,,55,3,11,66,1,9,2,1,
9,42416,EE,,,,,,26,1,15,66,1,5,2,66,
9,42420,EE,,,,,,45,4,18,66,1,9,1,1,
9,42443,EE,,,,,,84,3,4,66,4,2,3,66,
9,42463,EE,,,,,,81,4,7,66,4,4,1,4,
9,42503,EE,,,,,,70,1,10,66,4,2,2,4,
9,42520,EE,,,,,,77,2,16,1,2,8,1,66,
9,42540,EE,,,,,,40,4,20,66,1,10,1,1,
9,42544,EE,,,,,,49,3,11,66,1,3,3,1,
9,42588,EE,,,,,,65,5,16,66,1,7,2,1,
9,42631,EE,,,,,,33,3,19,66,1,6,2,1,
9,42634,EE,,,,,,71,3,11,66,4,2,2,66,
9,42642,EE,,,,,,39,2,17,66,1,9,2,1,
9,42651,EE,,,,,,38,4,18,66,1,9,1,1,
9,42660,EE,,,,,,51,4,11,66,4,2,2,1,
9,42690,EE,,,,,,38,1,20,66,1,8,2,1,
9,42704,EE,,,,,,38,1,15,66,1,5,2,66,
9,42730,EE,,,,,,79,1,11,6,4,6,2,4,
9,42754,EE,,,,,,32,3,13,66,1,10,2,1,
9,42784,EE,,,,,,84,1,17,66,4,3,2,66,
9,42841,EE,,,,,,51,3,13,66,1,9,2,1,
9,42889,EE,,,,,,63,4,10,66,4,3,3,4,
9,42910,EE,,,,,,75,1,18,1,1,7,1,2,
9,42914,EE,,,,,,40,2,19,66,1,6,3,1,
9,43009,EE,,,,,,63,4,11,66,4,1,3,66,
9,43017,EE,,,,,,25,1,15,66,1,8,2,1,
9,43018,EE,,,,,,90,3,17,66,4,3,2,66,
9,43038,EE,,,,,,71,1,10,66,4,4,3,4,
9,43110,EE,,,,,,29,3,15,66,1,8,2,1,
9,43113,EE,,,,,,56,4,12,66,1,3,3,1,
9,43133,EE,,,,,,44,4,14,66,1,9,2,1,
9,43139,EE,,,,,,62,3,10,66,1,6,2,1,
9,43158,EE,,,,,,45,1,20,1,1,8,2,1,
9,43171,EE,,,,,,19,4,11,66,1,8,2,4,
9,43192,EE,,,,,,22,4,14,66,1,7,2,1,
9,43206,EE,,,,,,31,1,17,66,1,7,3,1,
9,43218,EE,,,,,,52,1,16,66,1,4,2,66,
9,43227,EE,,,,,,25,1,18,1,1,9,2,1,
9,43253,EE,,,,,,58,3,9,66,4,3,3,4,
9,43271,EE,,,,,,65,4,14,66,1,9,1,1,
9,43288,EE,,,,,,77,2,7,66,4,3,2,4,
9,43293,EE,,,,,,50,4,13,66,1,2,3,1,
9,43337,EE,,,,,,59,4,21,3,8,4,2,8,
9,43362,EE,,,,,,28,1,19,66,1,9,1,1,
9,43371,EE,,,,,,50,1,17,66,1,9,1,1,
9,43392,EE,,,,,,36,4,9,8,1,3,2,6,
9,43396,EE,,,,,,75,1,19,66,4,4,2,4,
9,43407,EE,,,,,,46,4,17,66,1,7,2,1,
9,43411,EE,,,,,,47,3,17,66,1,7,2,1,
9,43456,EE,,,,,,28,4,12,66,1,8,1,1,
9,43528,EE,,,,,,39,2,13,66,1,7,3,1,
9,43531,EE,,,,,,70,4,12,6,4,5,1,4,
9,43581,EE,,,,,,61,3,11,66,1,3,2,66,
9,43585,EE,,,,,,90,3,11,66,4,2,2,66,
9,43586,EE,,,,,,28,3,16,66,8,4,1,8,
9,43623,EE,,,,,,50,5,13,66,1,5,2,1,
9,43624,EE,,,,,,36,4,4,8,8,4,4,6,
9,43628,EE,,,,,,31,3,12,1,1,9,2,1,
9,43632,EE,,,,,,35,1,15,66,1,9,2,1,
9,43688,EE,,,,,,49,3,11,66,1,5,2,1,
9,43692,EE,,,,,,38,1,12,66,1,8,2,1,
9,43693,EE,,,,,,50,4,11,66,1,7,2,1,
9,43696,EE,,,,,,86,4,7,66,4,2,2,66,
9,43759,EE,,,,,,35,1,12,66,1,8,1,1,
9,43787,EE,,,,,,56,3,15,66,1,6,2,1,
9,43797,EE,,,,,,75,1,10,66,4,2,2,66,
9,43837,EE,,,,,,77,3,17,66,4,4,2,66,
9,43891,EE,,,,,,47,3,11,66,1,1,4,1,
9,43927,EE,,,,,,69,4,16,66,7,7,1,7,
9,43932,EE,,,,,,49,4,11,66,4,1,4,66,
9,43975,EE,,,,,,27,1,14,66,1,77,1,66,
9,44007,EE,,,,,,77,3,10,66,4,2,3,66,
9,44042,EE,,,,,,45,4,13,66,1,8,1,1,
9,44076,EE,,,,,,75,3,16,66,4,4,2,4,
9,44081,EE,,,,,,65,3,18,66,4,2,3,4,
9,44168,EE,,,,,,27,1,17,66,1,6,2,1,
9,44185,EE,,,,,,28,3,14,66,1,8,2,1,
9,44187,EE,,,,,,52,5,18,66,1,1,3,66,
9,44284,EE,,,,,,45,3,18,66,1,4,2,66,
9,44300,EE,,,,,,15,3,8,66,1,8,3,9,
9,44389,EE,,,,,,67,3,16,66,2,8,1,2,
9,44408,EE,,,,,,40,4,9,66,1,8,2,1,
9,44409,EE,,,,,,76,3,8,66,4,1,3,4,
9,44449,EE,,,,,,66,1,11,1,1,6,1,66,
9,44571,EE,,,,,,29,2,15,66,1,8,2,6,
9,44586,EE,,,,,,59,5,12,66,1,8,2,1,
9,44665,EE,,,,,,42,1,13,66,1,6,3,1,
9,44711,EE,,,,,,60,4,12,66,1,8,1,1,
9,44730,EE,,,,,,42,5,13,66,1,9,2,5,
9,44783,EE,,,,,,88,3,11,66,4,3,2,66,
9,44804,EE,,,,,,47,4,11,66,1,7,2,1,
9,44829,EE,,,,,,39,1,16,66,6,8,1,6,
9,44861,EE,,,,,,37,3,17,66,1,9,2,1,
9,44897,EE,,,,,,54,4,16,66,3,5,2,3,
9,44941,EE,,,,,,71,1,11,66,4,1,3,66,
9,44975,EE,,,,,,45,4,16,66,1,9,1,1,
9,44977,EE,,,,,,59,3,11,66,1,8,2,1,
9,44990,EE,,,,,,56,2,19,66,1,88,2,1,
9,44992,EE,,,,,,37,1,13,66,1,1,2,1,
9,45031,EE,,,,,,64,1,16,66,4,2,3,66,
9,45072,EE,,,,,,48,3,20,66,1,6,2,66,
9,45084,EE,,,,,,79,1,8,66,4,4,3,4,
9,45099,EE,,,,,,43,5,16,66,3,5,2,3,
9,45109,EE,,,,,,50,3,13,66,1,7,2,9,
9,45187,EE,,,,,,83,4,8,66,4,2,2,66,
9,45223,EE,,,,,,49,1,18,66,1,9,2,1,
9,45276,EE,,,,,,87,4,9,66,4,5,2,4,
9,45278,EE,,,,,,34,3,9,66,1,7,2,6,
9,45316,EE,,,,,,58,4,10,66,1,6,2,1,
9,45355,EE,,,,,,76,5,11,66,4,2,4,4,
9,45356,EE,,,,,,30,1,16,66,6,10,1,6,
9,45385,EE,,,,,,48,3,14,66,1,7,2,1,
9,45395,EE,,,,,,18,3,11,66,1,7,2,6,
9,45396,EE,,,,,,37,1,17,66,1,9,2,2,
9,45412,EE,,,,,,50,3,12,66,1,9,2,1,
9,45488,EE,,,,,,80,3,16,66,4,2,2,66,
9,45497,EE,,,,,,62,1,13,1,1,5,3,1,
9,45521,EE,,,,,,77,3,11,66,4,4,1,4,
9,45542,EE,,,,,,57,3,17,66,1,10,2,1,
9,45565,EE,,,,,,40,1,15,66,1,8,2,1,
9,45571,EE,,,,,,73,2,7,66,4,4,2,4,
9,45612,EE,,,,,,30,3,12,66,1,8,2,1,
9,45617,EE,,,,,,30,1,12,66,4,2,3,9,
9,45644,EE,,,,,,60,3,11,66,5,1,3,66,
9,45705,EE,,,,,,83,1,7,66,4,1,4,66,
9,45772,EE,,,,,,43,1,13,66,1,8,2,1,
9,45795,EE,,,,,,30,3,14,66,1,7,2,1,
9,45807,EE,,,,,,52,3,12,66,4,1,4,66,
9,45880,EE,,,,,,68,3,13,66,4,2,3,66,
9,45932,EE,,,,,,24,3,15,66,1,9,1,1,
9,45943,EE,,,,,,61,2,10,66,1,9,2,1,
9,45954,EE,,,,,,30,3,14,66,1,6,3,1,
9,45992,EE,,,,,,59,3,18,66,1,5,1,66,
9,45997,EE,,,,,,54,4,14,66,1,8,2,1,
9,45998,EE,,,,,,69,3,16,66,4,6,2,4,
9,46000,EE,,,,,,78,3,11,66,4,2,2,66,
9,46013,EE,,,,,,30,1,17,1,1,8,2,1,
9,46057,EE,,,,,,36,1,16,66,1,9,2,1,
9,46083,EE,,,,,,21,3,15,66,1,8,1,1,
9,46093,EE,,,,,,29,1,13,66,1,5,2,1,
9,46096,EE,,,,,,24,2,9,66,1,6,3,1,
9,46137,EE,,,,,,53,2,20,66,1,10,2,1,
9,46169,EE,,,,,,30,3,13,66,1,8,2,1,
9,46179,EE,,,,,,77,1,13,66,4,1,2,66,
9,46213,EE,,,,,,75,4,8,6,3,2,2,4,
9,46220,EE,,,,,,73,3,16,1,1,6,2,66,
9,46223,EE,,,,,,38,4,13,66,1,7,2,1,
9,46270,EE,,,,,,36,2,20,66,1,9,2,1,
9,46306,EE,,,,,,16,3,9,66,1,4,2,6,
9,46335,EE,,,,,,42,4,17,66,1,9,2,1,
9,46354,EE,,,,,,27,1,18,66,1,9,1,2,
9,46358,EE,,,,,,35,1,15,66,1,7,3,1,
9,46365,EE,,,,,,54,1,13,66,1,6,2,1,
9,46380,EE,,,,,,37,3,13,66,1,7,2,6,
9,46387,EE,,,,,,26,3,14,66,1,5,3,1,
9,46430,EE,,,,,,43,4,13,66,1,9,1,1,
9,46432,EE,,,,,,41,2,12,66,1,8,4,1,
9,46508,EE,,,,,,55,1,15,66,1,3,2,66,
9,46533,EE,,,,,,52,1,18,66,1,9,2,1,
9,46541,EE,,,,,,36,1,18,66,1,5,2,66,
9,46593,EE,,,,,,70,2,7,66,4,2,3,66,
9,46614,EE,,,,,,41,3,16,66,1,9,2,1,
9,46621,EE,,,,,,72,1,14,66,4,2,3,66,
9,46650,EE,,,,,,35,3,14,66,1,3,3,1,
9,46699,EE,,,,,,72,4,11,66,4,2,2,66,
9,46707,EE,,,,,,72,1,20,66,4,8,1,4,
9,46759,EE,,,,,,21,2,14,66,8,6,2,8,
9,46765,EE,,,,,,59,2,10,66,1,5,2,66,
9,46772,EE,,,,,,57,2,12,1,1,6,3,1,
9,46785,EE,,,,,,63,3,13,66,1,3,2,66,
9,46836,EE,,,,,,32,1,12,66,1,7,2,1,
9,46912,EE,,,,,,34,3,14,66,6,5,4,1,
9,46915,EE,,,,,,69,1,12,66,4,5,2,4,
9,46984,EE,,,,,,46,1,11,66,1,7,2,1,
9,47029,EE,,,,,,43,5,17,1,1,9,2,1,
9,47074,EE,,,,,,56,4,11,66,1,5,2,1,
9,47107,EE,,,,,,32,4,16,66,1,4,2,1,
9,47113,EE,,,,,,34,3,12,66,1,1,3,1,
9,47125,EE,,,,,,77,5,7,66,4,4,3,4,
9,47143,EE,,,,,,44,3,17,66,1,9,1,1,
9,47149,EE,,,,,,75,2,16,66,4,6,2,4,
9,47152,EE,,,,,,67,1,10,66,1,6,2,1,
9,47261,EE,,,,,,17,3,10,66,8,6,1,9,
9,47292,EE,,,,,,65,4,12,66,1,5,2,4,
9,47327,EE,,,,,,63,3,8,66,4,3,3,4,
9,47332,EE,,,,,,47,3,10,66,1,6,4,1,
9,47366,EE,,,,,,61,2,8,66,6,6,2,1,
9,47397,EE,,,,,,48,2,16,66,2,10,1,1,
9,47464,EE,,,,,,56,2,12,66,1,9,2,1,
9,47466,EE,,,,,,23,1,16,66,1,8,2,6,
9,47469,EE,,,,,,28,3,15,1,1,4,2,1,
9,47548,EE,,,,,,26,3,9,1,1,8,2,66,
9,47573,EE,,,,,,60,1,15,66,1,9,3,1,
9,47595,EE,,,,,,69,2,10,66,1,4,4,4,
9,47596,EE,,,,,,45,4,11,66,2,6,2,2,
9,47606,EE,,,,,,31,3,14,66,1,8,2,1,
9,47612,EE,,,,,,35,1,18,66,2,6,2,66,
9,47619,EE,,,,,,75,2,16,66,4,2,3,66,
9,47629,EE,,,,,,27,1,15,66,1,9,2,1,
9,47645,EE,,,,,,49,3,20,66,1,9,1,1,
9,47666,EE,,,,,,76,3,12,66,4,3,3,4,
9,47674,EE,,,,,,28,3,12,66,1,10,2,1,
9,47701,EE,,,,,,54,4,11,66,2,8,1,2,
9,47745,EE,,,,,,77,1,16,66,4,2,3,66,
9,47791,EE,,,,,,65,4,12,1,1,8,2,1,
9,47800,EE,,,,,,19,3,12,66,1,10,2,1,
9,47808,EE,,,,,,28,4,12,66,1,8,2,1,
9,47811,EE,,,,,,52,3,11,1,4,4,2,1,
9,47814,EE,,,,,,85,2,10,66,4,2,2,66,
9,47860,EE,,,,,,63,4,16,66,1,10,2,1,
9,47867,EE,,,,,,57,3,11,66,1,5,2,1,
9,47914,EE,,,,,,55,3,11,66,1,5,2,1,
9,47930,EE,,,,,,53,4,13,66,1,5,2,1,
9,47960,EE,,,,,,53,1,11,66,1,5,2,1,
9,47970,EE,,,,,,36,2,16,1,1,9,3,1,
