cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,lrscale,prtvtehu,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
HU,ESS1-8e01,1.0,12.12.2018,202170,ESS7e02_2,7,2.2,2220,1,0.698450877150084,0.497735512,2,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202171,ESS7e02_2,7,2.2,2221,1,0.698450877150084,0.497735512,5,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202172,ESS7e02_2,7,2.2,2225,1,1.46257437640464,0.497735512,5,66,2,3,2,3,1,3,3,1,1,3,3,1,2,3,2,1,3,2,3,2,2
HU,ESS1-8e01,1.0,12.12.2018,202173,ESS7e02_2,7,2.2,2226,1,0.708783783051947,0.497735512,5,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,4,1,2,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,202174,ESS7e02_2,7,2.2,2227,1,1.09728402851575,0.497735512,8,1,1,5,3,4,1,5,5,3,2,4,2,3,3,1,5,3,3,2,1,3,4
HU,ESS1-8e01,1.0,12.12.2018,202175,ESS7e02_2,7,2.2,2229,1,0.957078673888136,0.497735512,5,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202176,ESS7e02_2,7,2.2,2230,1,0.957078673888136,0.497735512,8,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202177,ESS7e02_2,7,2.2,2231,1,1.09958314426322,0.497735512,10,2,3,3,2,2,1,2,4,3,5,2,3,2,2,1,3,4,2,1,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,202178,ESS7e02_2,7,2.2,2232,1,1.08315209967462,0.497735512,10,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202179,ESS7e02_2,7,2.2,2234,1,1.09958314426322,0.497735512,2,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202180,ESS7e02_2,7,2.2,2237,1,1.18769644139711,0.497735512,88,66,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202181,ESS7e02_2,7,2.2,2243,1,0.867632721531403,0.497735512,2,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202182,ESS7e02_2,7,2.2,2246,1,0.867632721531403,0.497735512,5,66,4,6,2,4,5,4,3,2,2,5,3,2,5,2,4,2,3,2,2,4,4
HU,ESS1-8e01,1.0,12.12.2018,202183,ESS7e02_2,7,2.2,2247,1,1.70116843594863,0.497735512,9,1,2,5,1,2,2,3,6,2,2,3,5,2,2,3,4,3,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202184,ESS7e02_2,7,2.2,2250,1,0.867632721531403,0.497735512,5,77,1,1,3,4,5,1,4,1,3,1,3,2,4,1,3,4,1,1,1,1,5
HU,ESS1-8e01,1.0,12.12.2018,202185,ESS7e02_2,7,2.2,2256,1,0.698450877150084,0.497735512,5,66,2,5,2,4,3,2,2,3,3,4,4,1,5,3,5,4,5,2,2,6,3
HU,ESS1-8e01,1.0,12.12.2018,202186,ESS7e02_2,7,2.2,2257,1,1.20781688182695,0.497735512,1,77,2,1,1,3,1,3,3,4,2,2,2,3,2,3,2,2,3,4,2,4,1
HU,ESS1-8e01,1.0,12.12.2018,202187,ESS7e02_2,7,2.2,2260,1,1.09728402851575,0.497735512,9,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202188,ESS7e02_2,7,2.2,2261,1,0.867632721531403,0.497735512,5,66,2,3,1,2,3,2,2,2,2,2,3,2,2,6,3,3,4,2,2,1,2
HU,ESS1-8e01,1.0,12.12.2018,202189,ESS7e02_2,7,2.2,2263,1,1.70116843594863,0.497735512,5,77,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202190,ESS7e02_2,7,2.2,2264,1,0.698450877150084,0.497735512,5,77,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202191,ESS7e02_2,7,2.2,2266,1,0.70770303061171,0.497735512,88,66,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202192,ESS7e02_2,7,2.2,2267,1,0.957078673888136,0.497735512,88,66,5,5,5,5,2,2,5,5,5,5,2,2,5,6,6,5,5,2,2,5,5
HU,ESS1-8e01,1.0,12.12.2018,202193,ESS7e02_2,7,2.2,2268,1,1.08315209967462,0.497735512,88,66,2,5,2,2,2,3,2,2,3,2,2,3,2,3,3,2,2,2,1,3,2
HU,ESS1-8e01,1.0,12.12.2018,202194,ESS7e02_2,7,2.2,2269,1,1.70116843594863,0.497735512,5,66,4,4,2,3,2,3,2,2,3,5,4,4,3,1,5,3,2,2,2,2,4
HU,ESS1-8e01,1.0,12.12.2018,202195,ESS7e02_2,7,2.2,2271,1,1.09958314426322,0.497735512,8,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202196,ESS7e02_2,7,2.2,2274,1,0.867632721531403,0.497735512,5,3,5,6,2,8,2,8,8,8,6,2,1,2,5,2,5,8,5,2,8,8,8
HU,ESS1-8e01,1.0,12.12.2018,202197,ESS7e02_2,7,2.2,2279,1,0.930156907495863,0.497735512,88,66,8,5,2,8,2,1,8,8,8,8,8,1,8,8,5,8,8,1,8,2,8
HU,ESS1-8e01,1.0,12.12.2018,202198,ESS7e02_2,7,2.2,2282,1,0.70770303061171,0.497735512,2,4,3,5,2,5,2,5,5,5,5,4,2,8,4,2,4,3,4,2,1,2,3
HU,ESS1-8e01,1.0,12.12.2018,202199,ESS7e02_2,7,2.2,2283,1,1.09958314426322,0.497735512,77,77,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202200,ESS7e02_2,7,2.2,2286,1,1.09958314426322,0.497735512,7,1,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,2,3,3,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202201,ESS7e02_2,7,2.2,2289,1,0.698450877150084,0.497735512,88,66,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202202,ESS7e02_2,7,2.2,2291,1,0.930156907495863,0.497735512,88,66,2,3,1,2,1,3,2,2,2,2,2,2,3,4,3,2,3,3,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,202203,ESS7e02_2,7,2.2,2292,1,1.09958314426322,0.497735512,8,2,1,2,2,3,2,1,5,4,3,2,2,2,3,3,4,5,4,2,1,1,3
HU,ESS1-8e01,1.0,12.12.2018,202204,ESS7e02_2,7,2.2,2295,1,0.867632721531403,0.497735512,77,66,4,1,1,5,1,3,2,2,1,2,4,2,2,3,6,2,3,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,202205,ESS7e02_2,7,2.2,2296,1,0.957078673888136,0.497735512,5,88,1,5,2,3,1,1,5,2,4,2,1,1,2,1,5,3,5,2,3,3,2
HU,ESS1-8e01,1.0,12.12.2018,202206,ESS7e02_2,7,2.2,2297,1,0.698450877150084,0.497735512,10,1,3,5,2,1,1,1,5,2,3,4,2,4,3,2,5,2,3,2,2,3,4
HU,ESS1-8e01,1.0,12.12.2018,202207,ESS7e02_2,7,2.2,2298,1,0.957078673888136,0.497735512,5,77,2,2,1,1,2,4,3,4,3,3,2,3,1,2,4,2,4,2,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,202208,ESS7e02_2,7,2.2,2300,1,0.70770303061171,0.497735512,5,77,4,5,2,5,1,4,4,3,3,4,2,2,4,2,5,4,4,2,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,202209,ESS7e02_2,7,2.2,2305,1,0.70770303061171,0.497735512,0,4,3,4,1,1,1,4,5,4,2,1,1,3,5,1,6,1,2,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,202210,ESS7e02_2,7,2.2,2307,1,0.698450877150084,0.497735512,2,3,4,5,2,3,3,4,6,2,3,3,3,2,4,3,6,3,4,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,202211,ESS7e02_2,7,2.2,2311,1,0.930156907495863,0.497735512,77,77,3,5,3,3,2,3,5,3,3,3,1,1,2,2,6,3,4,3,3,3,3
HU,ESS1-8e01,1.0,12.12.2018,202212,ESS7e02_2,7,2.2,2314,1,1.08315209967462,0.497735512,5,3,5,4,2,2,1,2,5,3,2,1,1,3,4,2,5,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,202213,ESS7e02_2,7,2.2,2315,1,0.70770303061171,0.497735512,88,1,5,5,1,3,1,5,6,1,1,1,1,1,3,1,6,3,1,1,1,3,2
HU,ESS1-8e01,1.0,12.12.2018,202214,ESS7e02_2,7,2.2,2317,1,1.97729058014419,0.497735512,5,77,1,5,1,2,1,2,4,3,2,3,3,2,3,2,3,1,5,1,1,1,3
HU,ESS1-8e01,1.0,12.12.2018,202215,ESS7e02_2,7,2.2,2321,1,0.957078673888136,0.497735512,5,66,3,5,2,1,2,2,2,1,1,3,2,2,2,1,1,1,2,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,202216,ESS7e02_2,7,2.2,2323,1,0.930156907495863,0.497735512,5,77,1,2,1,2,2,2,3,3,2,2,1,2,2,2,2,1,2,1,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202217,ESS7e02_2,7,2.2,2325,1,0.698450877150084,0.497735512,88,66,2,3,2,2,3,2,3,2,3,2,2,2,2,2,3,3,3,2,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,202218,ESS7e02_2,7,2.2,2329,1,0.698450877150084,0.497735512,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202219,ESS7e02_2,7,2.2,2335,1,0.70770303061171,0.497735512,5,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202220,ESS7e02_2,7,2.2,2336,1,1.08315209967462,0.497735512,1,4,2,5,1,3,2,5,5,3,3,2,2,2,5,2,2,4,4,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,202221,ESS7e02_2,7,2.2,2338,1,0.70770303061171,0.497735512,5,66,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202222,ESS7e02_2,7,2.2,2339,1,1.46257437640464,0.497735512,88,66,2,5,2,2,1,1,4,2,2,3,1,1,1,1,3,3,4,4,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,202223,ESS7e02_2,7,2.2,2340,1,1.09958314426322,0.497735512,0,77,8,8,8,8,1,8,8,8,8,5,8,2,5,8,5,8,8,2,8,8,8
HU,ESS1-8e01,1.0,12.12.2018,202224,ESS7e02_2,7,2.2,2341,1,0.70770303061171,0.497735512,5,66,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202225,ESS7e02_2,7,2.2,2343,1,1.70116843594863,0.497735512,3,4,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,202226,ESS7e02_2,7,2.2,2346,1,0.930156907495863,0.497735512,5,66,2,5,1,4,1,2,4,2,3,2,1,1,4,1,5,1,5,3,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,202227,ESS7e02_2,7,2.2,2347,1,0.70770303061171,0.497735512,77,77,4,5,3,5,1,3,4,3,2,5,3,3,4,3,5,2,4,2,2,4,1
HU,ESS1-8e01,1.0,12.12.2018,202228,ESS7e02_2,7,2.2,2348,1,1.09958314426322,0.497735512,3,66,2,3,3,4,2,4,3,4,4,3,3,4,3,3,4,4,3,4,3,4,4
HU,ESS1-8e01,1.0,12.12.2018,202229,ESS7e02_2,7,2.2,2355,1,0.930156907495863,0.497735512,8,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202230,ESS7e02_2,7,2.2,2356,1,1.47946242295992,0.497735512,10,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202231,ESS7e02_2,7,2.2,2358,1,0.957078673888136,0.497735512,88,66,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,202232,ESS7e02_2,7,2.2,2362,1,0.891236251652465,0.497735512,5,66,3,2,1,2,1,2,6,4,2,2,2,2,3,1,3,1,3,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,202233,ESS7e02_2,7,2.2,2364,1,1.24067495811136,0.497735512,5,77,1,5,3,3,1,1,3,4,3,1,3,3,2,4,1,4,3,2,3,3,4
HU,ESS1-8e01,1.0,12.12.2018,202234,ESS7e02_2,7,2.2,2365,1,1.74744790354183,0.497735512,5,1,5,5,1,2,1,3,4,4,2,2,2,2,4,1,4,2,1,1,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202235,ESS7e02_2,7,2.2,2368,1,1.12713511178601,0.497735512,8,1,5,5,1,2,1,2,3,2,2,2,2,2,4,2,5,1,1,1,2,2,4
HU,ESS1-8e01,1.0,12.12.2018,202236,ESS7e02_2,7,2.2,2369,1,1.00866147484589,0.497735512,77,77,1,3,1,2,1,2,3,3,2,2,1,1,2,1,3,2,2,1,1,3,1
HU,ESS1-8e01,1.0,12.12.2018,202237,ESS7e02_2,7,2.2,2370,1,1.51971048529865,0.497735512,88,66,6,5,1,5,4,3,3,3,1,2,2,2,6,3,3,3,3,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,202238,ESS7e02_2,7,2.2,2371,1,0.891236251652465,0.497735512,8,1,2,5,3,4,2,4,5,2,2,2,2,2,5,2,5,2,3,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,202239,ESS7e02_2,7,2.2,2381,1,1.12949677386956,0.497735512,5,88,3,5,1,4,2,3,3,2,1,3,4,4,4,3,3,3,3,2,2,2,4
HU,ESS1-8e01,1.0,12.12.2018,202240,ESS7e02_2,7,2.2,2385,1,0.726955750553308,0.497735512,5,77,3,3,2,5,2,5,2,5,2,4,2,4,5,2,6,2,3,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202241,ESS7e02_2,7,2.2,2386,1,1.12713511178601,0.497735512,5,66,5,5,3,5,3,5,2,2,2,5,3,4,6,2,6,2,3,2,2,1,3
HU,ESS1-8e01,1.0,12.12.2018,202242,ESS7e02_2,7,2.2,2388,1,0.891236251652465,0.497735512,6,77,3,3,2,2,2,2,3,3,2,2,2,3,2,2,4,2,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202243,ESS7e02_2,7,2.2,2390,1,1.22000715079464,0.497735512,7,2,1,2,2,2,2,2,3,3,2,2,2,4,3,2,3,2,2,2,2,3,1
HU,ESS1-8e01,1.0,12.12.2018,202244,ESS7e02_2,7,2.2,2392,1,1.22000715079464,0.497735512,6,77,1,2,2,2,2,2,3,4,3,1,1,3,3,2,2,2,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202245,ESS7e02_2,7,2.2,2394,1,2.03108181762098,0.497735512,8,2,2,2,3,3,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,1
HU,ESS1-8e01,1.0,12.12.2018,202246,ESS7e02_2,7,2.2,2395,1,0.726955750553308,0.497735512,6,77,5,4,2,5,2,5,2,8,2,3,2,2,5,2,5,2,3,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202247,ESS7e02_2,7,2.2,2396,1,0.726955750553308,0.497735512,6,77,2,3,2,2,2,3,2,4,2,3,2,3,8,2,5,2,8,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202248,ESS7e02_2,7,2.2,2397,1,0.726955750553308,0.497735512,4,77,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HU,ESS1-8e01,1.0,12.12.2018,202249,ESS7e02_2,7,2.2,2401,1,0.717451896714902,0.497735512,5,77,3,5,5,2,2,5,5,4,6,6,2,2,5,1,6,1,5,1,1,5,1
HU,ESS1-8e01,1.0,12.12.2018,202250,ESS7e02_2,7,2.2,2406,1,0.726955750553308,0.497735512,77,77,2,5,2,2,1,4,2,3,1,3,1,2,4,1,6,2,1,1,1,2,4
HU,ESS1-8e01,1.0,12.12.2018,202251,ESS7e02_2,7,2.2,2407,1,1.12949677386956,0.497735512,7,77,1,5,1,2,1,3,5,5,5,1,1,1,3,1,4,3,1,1,1,3,1
HU,ESS1-8e01,1.0,12.12.2018,202252,ESS7e02_2,7,2.2,2408,1,0.891236251652465,0.497735512,9,2,1,5,1,4,1,3,6,2,2,1,4,1,3,1,5,1,2,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,202253,ESS7e02_2,7,2.2,2410,1,1.88234091067476,0.497735512,8,2,2,3,2,1,2,2,3,1,3,1,1,2,1,1,1,1,3,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,202254,ESS7e02_2,7,2.2,2411,1,0.983115538043596,0.497735512,6,66,1,1,2,1,1,1,4,3,3,1,2,2,1,1,3,1,1,1,1,4,1
HU,ESS1-8e01,1.0,12.12.2018,202255,ESS7e02_2,7,2.2,2416,1,0.891236251652465,0.497735512,5,77,1,2,2,1,1,2,4,2,2,1,1,2,2,1,5,1,1,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,202256,ESS7e02_2,7,2.2,2419,1,1.74744790354183,0.497735512,7,1,1,1,3,2,1,3,1,1,1,4,1,1,1,1,6,1,1,1,1,1,6
HU,ESS1-8e01,1.0,12.12.2018,202257,ESS7e02_2,7,2.2,2421,1,0.983115538043596,0.497735512,77,66,1,8,1,3,2,4,2,3,4,4,1,2,4,8,3,8,3,8,2,8,2
HU,ESS1-8e01,1.0,12.12.2018,202258,ESS7e02_2,7,2.2,2422,1,1.11261873063021,0.497735512,77,77,2,4,1,2,2,2,2,3,3,3,2,2,2,1,2,2,2,1,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,202259,ESS7e02_2,7,2.2,2423,1,1.12713511178601,0.497735512,7,1,3,3,2,1,1,4,1,1,1,3,2,2,3,1,6,1,1,1,2,1,3
HU,ESS1-8e01,1.0,12.12.2018,202260,ESS7e02_2,7,2.2,2424,1,1.24067495811136,0.497735512,77,66,2,2,1,3,1,3,5,2,5,5,2,2,1,5,5,5,5,2,1,5,2
HU,ESS1-8e01,1.0,12.12.2018,202261,ESS7e02_2,7,2.2,2426,1,0.955461377968855,0.497735512,77,1,1,5,1,1,1,2,6,2,3,1,1,2,2,1,3,3,2,2,1,3,2
HU,ESS1-8e01,1.0,12.12.2018,202262,ESS7e02_2,7,2.2,2428,1,1.12713511178601,0.497735512,8,1,2,2,1,2,2,3,2,2,2,2,2,2,2,2,5,2,1,1,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202263,ESS7e02_2,7,2.2,2431,1,1.12713511178601,0.497735512,6,1,4,3,1,3,1,4,4,2,1,1,1,4,4,1,8,1,1,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,202264,ESS7e02_2,7,2.2,2432,1,0.717451896714902,0.497735512,3,4,3,4,1,1,2,1,6,1,6,3,1,1,1,3,6,1,3,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,202265,ESS7e02_2,7,2.2,2434,1,0.891236251652465,0.497735512,5,77,4,5,5,5,3,5,5,5,1,6,3,5,3,2,5,2,3,2,2,5,2
HU,ESS1-8e01,1.0,12.12.2018,202266,ESS7e02_2,7,2.2,2435,1,1.12713511178601,0.497735512,5,66,4,5,1,1,1,3,4,2,1,4,1,8,1,2,6,1,1,1,1,1,4
HU,ESS1-8e01,1.0,12.12.2018,202267,ESS7e02_2,7,2.2,2439,1,1.24067495811136,0.497735512,10,66,2,3,2,2,1,1,5,3,4,2,2,4,4,1,3,3,5,4,1,3,2
HU,ESS1-8e01,1.0,12.12.2018,202268,ESS7e02_2,7,2.2,2440,1,0.955461377968855,0.497735512,10,1,1,4,3,2,1,3,2,2,3,2,3,2,2,1,3,3,3,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,202269,ESS7e02_2,7,2.2,2441,1,0.728065904342922,0.497735512,2,4,3,4,4,4,2,3,4,2,2,2,2,1,4,1,4,2,5,3,1,4,1
HU,ESS1-8e01,1.0,12.12.2018,202270,ESS7e02_2,7,2.2,2446,1,0.726955750553308,0.497735512,5,1,2,5,2,5,2,5,3,2,2,5,1,1,5,2,5,2,4,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202271,ESS7e02_2,7,2.2,2447,1,0.983115538043596,0.497735512,8,66,2,3,3,2,1,1,5,3,2,2,1,2,2,1,2,2,2,2,1,3,2
HU,ESS1-8e01,1.0,12.12.2018,202272,ESS7e02_2,7,2.2,2450,1,1.18091602869541,0.497735512,6,77,5,4,2,8,2,8,2,3,2,2,1,8,8,2,8,2,2,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,202273,ESS7e02_2,7,2.2,2452,1,0.726955750553308,0.497735512,5,66,4,4,2,3,2,5,2,3,3,3,3,3,3,2,5,2,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202274,ESS7e02_2,7,2.2,2454,1,1.12949677386956,0.497735512,6,77,3,3,2,2,2,4,2,3,2,4,2,3,4,2,4,2,2,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,202275,ESS7e02_2,7,2.2,2456,1,1.12713511178601,0.497735512,5,66,6,5,1,5,1,6,2,3,1,5,8,2,8,1,8,2,8,2,2,1,3
HU,ESS1-8e01,1.0,12.12.2018,202276,ESS7e02_2,7,2.2,2457,1,0.891236251652465,0.497735512,7,2,4,5,2,3,2,4,2,3,2,3,3,3,4,1,5,1,3,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202277,ESS7e02_2,7,2.2,2458,1,0.717451896714902,0.497735512,5,77,3,4,2,3,2,5,2,3,2,4,2,4,3,2,5,2,3,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202278,ESS7e02_2,7,2.2,2462,1,0.728065904342922,0.497735512,5,77,5,5,2,3,1,5,2,2,2,3,3,3,5,2,6,2,2,2,2,1,2
HU,ESS1-8e01,1.0,12.12.2018,202279,ESS7e02_2,7,2.2,2463,1,0.891236251652465,0.497735512,7,2,2,3,2,2,2,3,3,3,2,3,2,4,3,2,3,2,3,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202280,ESS7e02_2,7,2.2,2466,1,0.891236251652465,0.497735512,6,77,1,3,3,3,2,2,3,3,3,2,2,3,3,2,3,2,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202281,ESS7e02_2,7,2.2,2468,1,1.12949677386956,0.497735512,4,66,1,2,2,2,2,1,4,2,4,2,3,3,2,1,2,3,3,2,3,5,1
HU,ESS1-8e01,1.0,12.12.2018,202282,ESS7e02_2,7,2.2,2470,1,1.12949677386956,0.497735512,9,1,1,5,5,5,2,5,2,6,1,1,1,4,5,1,1,1,3,1,1,6,1
HU,ESS1-8e01,1.0,12.12.2018,202283,ESS7e02_2,7,2.2,2472,1,1.24067495811136,0.497735512,8,66,1,2,3,1,1,2,2,2,3,1,1,3,3,1,3,2,3,3,1,5,1
HU,ESS1-8e01,1.0,12.12.2018,202284,ESS7e02_2,7,2.2,2475,1,1.24067495811136,0.497735512,7,66,3,5,2,2,2,3,4,2,3,3,2,3,2,3,2,2,4,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,202285,ESS7e02_2,7,2.2,2476,1,0.983115538043596,0.497735512,6,66,2,3,2,2,1,2,5,3,2,1,2,3,3,1,2,1,2,1,1,5,2
HU,ESS1-8e01,1.0,12.12.2018,202286,ESS7e02_2,7,2.2,2477,1,1.11261873063021,0.497735512,7,66,3,3,2,3,3,4,3,2,2,3,2,2,3,2,4,2,3,2,1,2,3
HU,ESS1-8e01,1.0,12.12.2018,202287,ESS7e02_2,7,2.2,2482,1,0.717451896714902,0.497735512,6,77,1,2,2,2,1,4,2,2,2,1,1,2,3,1,5,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,202288,ESS7e02_2,7,2.2,2485,1,1.12949677386956,0.497735512,9,2,3,3,2,2,1,2,3,2,2,1,1,3,2,1,4,2,1,1,1,3,1
HU,ESS1-8e01,1.0,12.12.2018,202289,ESS7e02_2,7,2.2,2486,1,1.50236300757432,0.497735512,4,66,3,2,1,3,1,3,2,3,1,1,1,3,3,3,3,2,3,2,2,2,1
HU,ESS1-8e01,1.0,12.12.2018,202290,ESS7e02_2,7,2.2,2487,1,1.12713511178601,0.497735512,4,66,4,4,1,3,1,5,2,3,1,2,2,3,3,1,5,1,1,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,202291,ESS7e02_2,7,2.2,2493,1,0.726955750553308,0.497735512,6,77,3,5,2,3,1,2,3,2,2,2,2,2,3,3,4,2,2,2,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,202292,ESS7e02_2,7,2.2,2498,1,0.717451896714902,0.497735512,5,77,3,5,2,3,2,2,2,2,2,3,2,2,3,2,4,2,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,202293,ESS7e02_2,7,2.2,2499,1,0.891236251652465,0.497735512,5,2,2,5,2,4,2,2,2,2,3,2,2,3,3,2,3,2,3,1,1,3,2
HU,ESS1-8e01,1.0,12.12.2018,202294,ESS7e02_2,7,2.2,2504,1,1.11261873063021,0.497735512,5,66,1,2,2,2,2,1,4,2,4,2,3,3,2,1,2,3,3,2,3,5,1
HU,ESS1-8e01,1.0,12.12.2018,202295,ESS7e02_2,7,2.2,2505,1,0.726955750553308,0.497735512,88,77,4,5,3,2,1,2,5,3,1,3,3,2,6,1,6,1,3,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,202296,ESS7e02_2,7,2.2,2506,1,1.88234091067476,0.497735512,88,66,3,4,3,3,5,2,5,3,5,3,2,3,2,6,2,4,3,2,2,5,2
HU,ESS1-8e01,1.0,12.12.2018,202297,ESS7e02_2,7,2.2,2507,1,0.955461377968855,0.497735512,0,4,2,6,2,3,2,2,3,2,2,2,2,2,2,2,3,2,3,1,2,5,2
HU,ESS1-8e01,1.0,12.12.2018,202298,ESS7e02_2,7,2.2,2509,1,1.22000715079464,0.497735512,5,77,1,3,1,2,1,2,2,1,2,2,2,2,2,2,5,2,3,2,1,4,2
HU,ESS1-8e01,1.0,12.12.2018,202299,ESS7e02_2,7,2.2,2513,1,0.726955750553308,0.497735512,5,1,6,6,2,5,1,5,2,2,1,2,2,2,5,1,6,2,6,2,1,2,2
